exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-2JUN23-27250-P,2023-06-01 00:00:00.861,2023-06-01 00:00:00.872321,put,27250,2023-06-02 08:00:00,0.5,0.014,0.01,8.0,39.81,0.011,27.5,43.96,0.0105,41.92,BTC-2JUN23,27228.67,-0.50727,0.00058,6.56428,-103.20198,-0.51502
deribit,BTC-2JUN23-27250-P,2023-06-01 00:00:01.370,2023-06-01 00:00:01.379657,put,27250,2023-06-02 08:00:00,0.5,0.014,0.01,8.0,39.81,0.0105,0.1,41.89,0.0105,41.92,BTC-2JUN23,27228.67,-0.50727,0.00058,6.56428,-103.20198,-0.51502
deribit,BTC-16JUN23-27000-C,2023-06-01 00:00:01.499,2023-06-01 00:00:01.524949,call,27000,2023-06-16 08:00:00,90.5,0.038,0.037,47.8,39.58,0.0385,21.2,41.43,0.0379,40.71,SYN.BTC-16JUN23,27250.0567,0.56049,0.00017,22.02513,-29.23587,5.9822
deribit,BTC-9JUN23-27000-C,2023-06-01 00:00:01.514,2023-06-01 00:00:01.530995,call,27000,2023-06-09 08:00:00,451.5,0.0285,0.028,15.4,38.7,0.029,7.8,40.38,0.0286,39.7,BTC-9JUN23,27245.47,0.57176,0.00024,16.15711,-38.48598,3.37875
deribit,BTC-2JUN23-27250-P,2023-06-01 00:00:01.750,2023-06-01 00:00:01.761822,put,27250,2023-06-02 08:00:00,0.5,0.014,0.0095,57.4,37.67,0.0105,0.1,41.82,0.0105,41.92,BTC-2JUN23,27227.82,-0.50777,0.00058,6.56392,-103.1966,-0.5155
deribit,BTC-3JUN23-27250-P,2023-06-01 00:00:01.759,2023-06-01 00:00:01.767664,put,27250,2023-06-03 08:00:00,9.4,0.0135,0.013,15.9,39.65,0.0135,0.1,41.21,0.0136,41.38,SYN.BTC-3JUN23,27231.0986,-0.50177,0.00044,8.68586,-77.01474,-0.89707
deribit,BTC-2JUN23-27250-P,2023-06-01 00:00:02.088,2023-06-01 00:00:02.097476,put,27250,2023-06-02 08:00:00,0.5,0.014,0.0095,57.4,37.67,0.011,27.5,43.89,0.0105,41.92,BTC-2JUN23,27227.82,-0.50777,0.00058,6.56392,-103.1966,-0.5155
deribit,BTC-30JUN23-27000-C,2023-06-01 00:00:03.513,2023-06-01 00:00:03.519773,call,27000,2023-06-30 08:00:00,1155.3,0.0475,0.048,25.0,38.32,0.0495,34.0,39.66,0.0488,39.02,BTC-30JUN23,27257.4,0.5561,0.00013,30.52155,-20.30009,11.11302
deribit,BTC-1JUN23-27250-P,2023-06-01 00:00:03.523,2023-06-01 00:00:03.548952,put,27250,2023-06-01 08:00:00,101.9,0.005,0.0045,19.7,32.71,0.0055,22.3,41.04,0.0054,39.8,SYN.BTC-1JUN23,27221.0473,-0.53283,0.00121,3.27065,-65.08327,-0.13379
deribit,BTC-3JUN23-27250-P,2023-06-01 00:00:11.924,2023-06-01 00:00:11.928987,put,27250,2023-06-03 08:00:00,9.4,0.0135,0.013,15.0,39.79,0.014,11.9,42.93,0.0135,41.37,SYN.BTC-3JUN23,27233.5414,-0.50069,0.00044,8.68671,-77.00802,-0.89519
deribit,BTC-3JUN23-27250-C,2023-06-01 00:00:12.251,2023-06-01 00:00:12.260448,call,27250,2023-06-03 08:00:00,9.6,0.014,0.0125,4.9,40.01,0.013,0.1,41.57,0.0129,41.37,SYN.BTC-3JUN23,27235.5229,0.50019,0.00044,8.68736,-77.01121,0.84835
deribit,BTC-9JUN23-27500-P,2023-06-01 00:00:16.339,2023-06-01 00:00:16.347970,put,27500,2023-06-09 08:00:00,251.0,0.036,0.0275,35.4,37.44,0.029,12.8,39.94,0.0285,39.09,BTC-9JUN23,27252.31,-0.5492,0.00025,16.30261,-38.2394,-3.59437
