exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-2JAN23-16500-C,2023-01-01 00:00:03.743,2023-01-01 00:00:03.757092,call,16500,2023-01-02 08:00:00,20.9,0.01,0.005,3.3,16.58,0.006,2.3,20.79,0.007,25.0,SYN.BTC-2JAN23,16530.925,0.5523,0.00158,3.95163,-37.04654,0.32929
deribit,BTC-13JAN23-16500-C,2023-01-01 00:00:03.747,2023-01-01 00:00:03.756264,call,16500,2023-01-13 08:00:00,351.0,0.0275,0.0265,13.5,35.15,0.0275,4.9,36.52,0.027,35.83,BTC-13JAN23,16524.45,0.5221,0.00037,12.09941,-17.57523,2.76443
deribit,BTC-20JAN23-16500-P,2023-01-01 00:00:03.748,2023-01-01 00:00:03.759214,put,16500,2023-01-20 08:00:00,28.4,0.034,0.0345,30.9,38.08,0.0365,18.5,40.27,0.0357,39.39,SYN.BTC-20JAN23,16514.635,-0.47803,0.00027,15.14002,-15.42255,-4.49377
deribit,BTC-6JAN23-16500-C,2023-01-01 00:00:03.749,2023-01-01 00:00:03.756287,call,16500,2023-01-06 08:00:00,509.6,0.013,0.015,0.6,29.27,0.0155,8.2,30.3,0.015,29.17,BTC-6JAN23,16529.18,0.527,0.00068,7.95276,-21.74777,1.23672
deribit,BTC-13JAN23-16500-P,2023-01-01 00:00:04.751,2023-01-01 00:00:04.764319,put,16500,2023-01-13 08:00:00,623.4,0.024,0.025,1.0,35.12,0.026,9.7,36.48,0.0255,35.83,BTC-13JAN23,16524.37,-0.47793,0.00037,12.0994,-17.57522,-2.81108
deribit,BTC-6JAN23-16500-P,2023-01-01 00:00:05.761,2023-01-01 00:00:05.767649,put,16500,2023-01-06 08:00:00,964.0,0.0145,0.013,3.7,28.77,0.014,16.2,30.84,0.0132,29.17,BTC-6JAN23,16529.0,-0.47312,0.00068,7.95284,-21.74875,-1.17454
deribit,BTC-20JAN23-16500-C,2023-01-01 00:00:07.771,2023-01-01 00:00:07.787879,call,16500,2023-01-20 08:00:00,54.6,0.0375,0.036,11.8,38.76,0.0375,7.9,40.4,0.0366,39.39,SYN.BTC-20JAN23,16514.4,0.52191,0.00027,15.13994,-15.42305,4.2454
deribit,BTC-1JAN23-16500-C,2023-01-01 00:00:13.817,2023-01-01 00:00:13.823616,call,16500,2023-01-01 08:00:00,101.9,0.002,0.0025,3.0,11.53,0.004,15.4,24.81,0.004,25.0,SYN.BTC-1JAN23,16530.4545,0.59788,0.0031,1.93263,-24.15782,0.08965
deribit,BTC-6JAN23-16500-P,2023-01-01 00:00:14.107,2023-01-01 00:00:14.110347,put,16500,2023-01-06 08:00:00,964.0,0.0145,0.0135,0.6,29.7,0.014,11.2,30.74,0.0132,29.17,BTC-6JAN23,16527.35,-0.47425,0.00068,7.95353,-21.75413,-1.17727
deribit,BTC-2JAN23-16500-C,2023-01-01 00:00:20.886,2023-01-01 00:00:20.898312,call,16500,2023-01-02 08:00:00,20.9,0.005,0.0055,0.8,18.82,0.006,1.4,20.92,0.007,25.0,SYN.BTC-2JAN23,16530.0451,0.55091,0.00158,3.95323,-37.0615,0.32845
deribit,BTC-2JAN23-16500-C,2023-01-01 00:00:28.981,2023-01-01 00:00:28.990866,call,16500,2023-01-02 08:00:00,20.9,0.005,0.0045,26.9,14.68,0.006,1.4,20.99,0.007,25.0,SYN.BTC-2JAN23,16529.5102,0.55006,0.00158,3.95417,-37.07037,0.32794
deribit,BTC-2JAN23-16500-P,2023-01-01 00:00:36.035,2023-01-01 00:00:36.041564,put,16500,2023-01-02 08:00:00,13.1,0.0035,0.0035,1.2,17.97,0.0045,16.2,22.17,0.0052,25.0,SYN.BTC-2JAN23,16529.2977,-0.45026,0.00159,3.9535,-37.08338,-0.27486
deribit,BTC-20JAN23-16500-P,2023-01-01 00:02:35.884,2023-01-01 00:02:35.894965,put,16500,2023-01-20 08:00:00,28.4,0.034,0.035,0.4,38.58,0.0365,18.5,40.22,0.0358,39.45,SYN.BTC-20JAN23,16513.22,-0.47838,0.00027,15.13865,-15.44558,-4.49685
deribit,BTC-13JAN23-16500-P,2023-01-01 00:02:35.885,2023-01-01 00:02:35.895009,put,16500,2023-01-13 08:00:00,623.4,0.024,0.0245,13.1,34.37,0.026,9.7,36.42,0.0256,35.85,BTC-13JAN23,16522.74,-0.47853,0.00037,12.09817,-17.58454,-2.81398
deribit,BTC-6JAN23-16500-C,2023-01-01 00:02:35.968,2023-01-01 00:02:35.973196,call,16500,2023-01-06 08:00:00,509.6,0.013,0.0145,6.7,28.44,0.0155,6.6,30.52,0.015,29.35,BTC-6JAN23,16525.88,0.52469,0.00068,7.95262,-21.89207,1.23043
