exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-10FEB23-23000-C,2023-02-01 00:00:00.340,2023-02-01 00:00:00.347692,call,23000,2023-02-10 08:00:00,1038.5,0.0415,0.041,6.2,58.65,0.042,7.5,60.23,0.0413,59.1,BTC-10FEB23,23167.73,0.5494,0.00018,14.66625,-46.43486,3.01015
deribit,BTC-24FEB23-23000-C,2023-02-01 00:00:00.393,2023-02-01 00:00:00.398798,call,23000,2023-02-24 08:00:00,3065.7,0.0595,0.06,6.1,55.0,0.0615,9.2,56.5,0.0605,55.52,BTC-24FEB23,23218.4,0.55469,0.00012,23.19947,-27.59853,7.33487
deribit,BTC-3FEB23-23000-C,2023-02-01 00:00:00.501,2023-02-01 00:00:00.511517,call,23000,2023-02-03 08:00:00,2365.3,0.029,0.0245,17.5,66.07,0.026,18.4,70.82,0.0254,68.93,BTC-3FEB23,23154.24,0.55916,0.00031,7.30419,-107.88252,0.79006
deribit,BTC-17FEB23-23500-P,2023-02-01 00:00:00.508,2023-02-01 00:00:00.525072,put,23500,2023-02-17 08:00:00,117.6,0.054,0.055,7.5,56.65,0.056,6.7,57.83,0.0558,57.63,SYN.BTC-17FEB23,23193.065,-0.5187,0.00014,19.55157,-34.49081,-5.9628
deribit,BTC-10FEB23-23000-P,2023-02-01 00:00:00.512,2023-02-01 00:00:00.525120,put,23000,2023-02-10 08:00:00,1023.6,0.0335,0.033,41.4,57.41,0.034,1.0,58.99,0.034,59.1,BTC-10FEB23,23166.48,-0.45083,0.00018,14.6665,-46.43616,-2.87247
deribit,BTC-2FEB23-23000-C,2023-02-01 00:00:00.557,2023-02-01 00:00:00.565815,call,23000,2023-02-02 08:00:00,74.9,0.0175,0.0205,27.0,71.53,0.022,14.5,77.84,0.0214,75.14,SYN.BTC-2FEB23,23144.7372,0.56389,0.00037,5.50894,-155.23323,0.45869
deribit,BTC-2FEB23-23250-P,2023-02-01 00:00:01.698,2023-02-01 00:00:01.702863,put,23250,2023-02-02 08:00:00,41.6,0.021,0.0205,6.5,74.91,0.0215,21.9,79.07,0.0207,75.94,SYN.BTC-2FEB23,23143.3414,-0.53078,0.00037,5.5637,-158.44106,-0.46627
deribit,BTC-10FEB23-23500-P,2023-02-01 00:00:04.539,2023-02-01 00:00:04.551056,put,23500,2023-02-10 08:00:00,72.0,0.0525,0.045,4.0,58.16,0.0465,30.4,60.53,0.0459,59.61,BTC-10FEB23,23166.35,-0.54077,0.00018,14.70159,-46.94537,-3.4754
deribit,BTC-17FEB23-23500-P,2023-02-01 00:00:11.257,2023-02-01 00:00:11.263487,put,23500,2023-02-17 08:00:00,117.6,0.054,0.0545,18.3,56.07,0.056,6.7,57.85,0.0559,57.63,SYN.BTC-17FEB23,23193.68,-0.51862,0.00014,19.55228,-34.49098,-5.96191
deribit,BTC-10FEB23-23500-P,2023-02-01 00:00:11.327,2023-02-01 00:00:11.346624,put,23500,2023-02-10 08:00:00,72.0,0.0525,0.0445,30.8,57.45,0.0465,30.4,60.6,0.0459,59.61,BTC-10FEB23,23168.29,-0.54042,0.00018,14.70413,-46.95306,-3.47333
