exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-21JUL23-31000-P,2023-07-01 00:00:00.876,2023-07-01 00:00:00.882599,put,31000,2023-07-21 08:00:00,41.9,0.046,0.046,11.3,40.64,0.048,31.8,42.77,0.0469,41.59,SYN.BTC-21JUL23,30567.75,-0.53743,0.00013,28.65593,-29.30784,-9.95023
deribit,BTC-21JUL23-30000-C,2023-07-01 00:00:00.879,2023-07-01 00:00:00.911016,call,30000,2023-07-21 08:00:00,12.4,0.0535,0.0185,0.1,,0.06,0.4,53.82,0.0485,41.29,SYN.BTC-21JUL23,30567.75,0.59526,0.00013,27.95821,-28.38883,9.31052
deribit,BTC-21JUL23-30500-P,2023-07-01 00:00:00.881,2023-07-01 00:00:00.919576,put,30500,2023-07-21 08:00:00,55.4,0.038,0.037,35.8,40.52,0.0385,21.2,42.12,0.0376,41.15,SYN.BTC-21JUL23,30567.75,-0.47154,0.00013,28.7094,-29.05336,-8.66978
deribit,BTC-21JUL23-30500-C,2023-07-01 00:00:00.882,2023-07-01 00:00:00.905719,call,30500,2023-07-21 08:00:00,60.1,0.038,0.0395,18.5,40.82,0.04,20.5,41.36,0.0398,41.15,SYN.BTC-21JUL23,30567.75,0.52846,0.00013,28.7094,-29.05336,8.32109
deribit,BTC-28JUL23-30000-C,2023-07-01 00:00:00.884,2023-07-01 00:00:00.896867,call,30000,2023-07-28 08:00:00,3119.8,0.055,0.0545,6.0,40.95,0.0565,6.0,42.83,0.0552,41.64,BTC-28JUL23,30586.56,0.58975,0.00011,32.54318,-24.78704,12.2432
deribit,BTC-14JUL23-30500-P,2023-07-01 00:00:00.892,2023-07-01 00:00:00.921542,put,30500,2023-07-14 08:00:00,150.1,0.0305,0.03,0.6,40.45,0.031,56.5,41.77,0.0304,40.93,BTC-14JUL23,30549.95,-0.47606,0.00017,23.25203,-35.69309,-5.65168
deribit,BTC-3JUL23-30500-P,2023-07-01 00:00:00.892,2023-07-01 00:00:00.922387,put,30500,2023-07-03 08:00:00,26.2,0.0105,0.0105,12.1,32.4,0.0115,49.4,35.53,0.0111,34.36,SYN.BTC-3JUL23,30489.9596,-0.4993,0.00048,9.72542,-71.60045,-0.99489
deribit,BTC-7JUL23-30500-P,2023-07-01 00:00:01.876,2023-07-01 00:00:01.884568,put,30500,2023-07-07 08:00:00,335.7,0.02,0.02,19.4,38.79,0.021,36.1,40.69,0.0205,39.64,BTC-7JUL23,30522.92,-0.48385,0.00025,16.02691,-50.15681,-2.67087
deribit,BTC-7JUL23-30500-C,2023-07-01 00:00:01.887,2023-07-01 00:00:02.030272,call,30500,2023-07-07 08:00:00,614.7,0.0205,0.0205,39.7,38.3,0.021,0.1,39.25,0.0212,39.64,BTC-7JUL23,30523.36,0.51626,0.00025,16.02696,-50.15697,2.62195
deribit,BTC-14JUL23-30500-C,2023-07-01 00:00:01.893,2023-07-01 00:00:02.026430,call,30500,2023-07-14 08:00:00,107.8,0.0325,0.031,64.3,39.61,0.0325,38.4,41.58,0.032,40.93,BTC-14JUL23,30550.26,0.52399,0.00017,23.25209,-35.69317,5.49045
deribit,BTC-1JUL23-30500-P,2023-07-01 00:00:02.776,2023-07-01 00:00:02.782817,put,30500,2023-07-01 08:00:00,373.3,0.0035,0.004,0.1,29.46,0.005,20.8,37.78,0.0047,35.49,SYN.BTC-1JUL23,30473.7944,-0.52981,0.00122,3.66366,-65.01203,-0.14876
deribit,BTC-28JUL23-31000-P,2023-07-01 00:00:02.827,2023-07-01 00:00:02.829818,put,31000,2023-07-28 08:00:00,611.8,0.056,0.0525,6.0,41.35,0.0545,23.5,43.19,0.0536,42.32,BTC-28JUL23,30586.64,-0.52314,0.00011,33.33577,-25.80406,-13.20907
deribit,BTC-2JUL23-30500-P,2023-07-01 00:00:03.906,2023-07-01 00:00:03.920377,put,30500,2023-07-02 08:00:00,270.0,0.0075,0.007,16.9,27.81,0.0085,43.1,34.04,0.008,31.8,SYN.BTC-2JUL23,30482.4726,-0.5081,0.00068,7.34842,-87.62775,-0.57464
deribit,BTC-28JUL23-31000-P,2023-07-01 00:00:07.314,2023-07-01 00:00:07.317607,put,31000,2023-07-28 08:00:00,611.8,0.056,0.052,24.0,40.89,0.0545,23.5,43.19,0.0536,42.31,BTC-28JUL23,30586.78,-0.52312,0.00011,33.336,-25.80388,-13.20872
deribit,BTC-1JUL23-30500-P,2023-07-01 00:00:08.527,2023-07-01 00:00:08.535701,put,30500,2023-07-01 08:00:00,373.3,0.0035,0.0035,16.7,25.39,0.005,16.7,37.88,0.0047,35.5,SYN.BTC-1JUL23,30474.4252,-0.52903,0.00122,3.66426,-65.03222,-0.14854
deribit,BTC-7JUL23-30500-C,2023-07-01 00:00:08.562,2023-07-01 00:00:08.568705,call,30500,2023-07-07 08:00:00,614.7,0.0205,0.0205,22.2,38.27,0.0215,25.2,40.18,0.0212,39.64,BTC-7JUL23,30524.15,0.51646,0.00025,16.02705,-50.15299,2.62301
deribit,BTC-14JUL23-30500-C,2023-07-01 00:00:09.880,2023-07-01 00:00:09.884827,call,30500,2023-07-14 08:00:00,107.8,0.0325,0.0315,0.9,40.27,0.0325,27.4,41.58,0.032,40.93,BTC-14JUL23,30550.22,0.52398,0.00017,23.25208,-35.69175,5.49038
deribit,BTC-21JUL23-30500-C,2023-07-01 00:00:13.531,2023-07-01 00:00:13.540858,call,30500,2023-07-21 08:00:00,60.1,0.038,0.039,31.0,40.28,0.04,20.5,41.35,0.0398,41.15,SYN.BTC-21JUL23,30568.335,0.52854,0.00013,28.70954,-29.05287,8.32244
deribit,BTC-14JUL23-30500-P,2023-07-01 00:00:15.243,2023-07-01 00:00:15.251326,put,30500,2023-07-14 08:00:00,150.1,0.0305,0.0295,4.2,39.83,0.031,39.4,41.8,0.0304,40.93,BTC-14JUL23,30551.65,-0.47578,0.00017,23.25233,-35.69054,-5.6485
deribit,BTC-21JUL23-30500-C,2023-07-01 00:00:48.736,2023-07-01 00:00:48.764392,call,30500,2023-07-21 08:00:00,60.1,0.038,0.039,30.8,40.26,0.0405,22.9,41.86,0.0398,41.14,SYN.BTC-21JUL23,30569.51,0.5287,0.00013,28.70936,-29.04479,8.32499
