exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-1MAY23-29250-P,2023-05-01 00:00:00.031,2023-05-01 00:00:00.078091,put,29250,2023-05-01 08:00:00,187.1,0.003,0.0045,0.5,35.03,0.0065,6.2,51.63,0.0048,37.71,SYN.BTC-1MAY23,29234.217,-0.51661,0.0012,3.52142,-66.40312,-0.13921
deribit,BTC-19MAY23-29000-C,2023-05-01 00:00:00.126,2023-05-01 00:00:00.135728,call,29000,2023-05-19 08:00:00,25.0,0.046,0.048,28.4,48.83,0.05,20.7,51.08,0.0487,49.57,SYN.BTC-19MAY23,29258.465,0.55386,0.00012,25.92113,-35.04495,7.42439
deribit,BTC-12MAY23-29500-P,2023-05-01 00:00:00.261,2023-05-01 00:00:00.279695,put,29500,2023-05-12 08:00:00,46.0,0.0375,0.039,13.1,48.99,0.041,13.2,51.84,0.0401,50.53,BTC-12MAY23,29250.77,-0.52024,0.00015,20.53621,-45.7833,-5.08913
deribit,BTC-3MAY23-29000-C,2023-05-01 00:00:00.306,2023-05-01 00:00:00.310397,call,29000,2023-05-03 08:00:00,0.6,0.021,0.018,8.2,42.26,0.02,11.3,48.73,0.0189,45.25,SYN.BTC-3MAY23,29243.6654,0.59846,0.00037,9.04238,-87.68198,1.08341
deribit,BTC-5MAY23-29000-C,2023-05-01 00:00:00.317,2023-05-01 00:00:00.326697,call,29000,2023-05-05 08:00:00,517.5,0.0285,0.0255,8.4,48.41,0.027,0.1,51.92,0.0262,50.2,BTC-5MAY23,29249.91,0.57308,0.00025,12.50059,-72.41285,1.89885
deribit,BTC-3MAY23-29250-P,2023-05-01 00:00:00.319,2023-05-01 00:00:00.327669,put,29250,2023-05-03 08:00:00,4.1,0.014,0.014,11.8,43.55,0.0155,15.6,48.25,0.0146,45.39,SYN.BTC-3MAY23,29243.6654,-0.49514,0.00038,9.32721,-90.71096,-0.95292
deribit,BTC-3MAY23-29250-C,2023-05-01 00:00:00.328,2023-05-01 00:00:00.333873,call,29250,2023-05-03 08:00:00,0.5,0.016,0.0135,14.7,42.66,0.015,19.4,47.36,0.0144,45.39,SYN.BTC-3MAY23,29243.6654,0.50486,0.00038,9.32721,-90.71096,0.91695
deribit,BTC-2MAY23-29250-P,2023-05-01 00:00:00.441,2023-05-01 00:00:00.449586,put,29250,2023-05-02 08:00:00,59.5,0.011,0.01,0.4,40.79,0.0115,13.3,47.01,0.0106,43.22,SYN.BTC-2MAY23,29240.5431,-0.49973,0.00052,7.05047,-114.27871,-0.54509
deribit,BTC-2MAY23-29250-C,2023-05-01 00:00:00.447,2023-05-01 00:00:00.452007,call,29250,2023-05-02 08:00:00,8.5,0.012,0.01,0.1,42.13,0.011,0.6,46.28,0.0103,43.22,SYN.BTC-2MAY23,29240.5431,0.50027,0.00052,7.05047,-114.27871,0.5234
deribit,BTC-3MAY23-29000-C,2023-05-01 00:00:00.449,2023-05-01 00:00:00.456560,call,29000,2023-05-03 08:00:00,0.6,0.021,0.0185,0.1,43.89,0.02,11.3,48.73,0.0189,45.25,SYN.BTC-3MAY23,29243.6654,0.59846,0.00037,9.04238,-87.68198,1.08341
deribit,BTC-1MAY23-29250-P,2023-05-01 00:00:00.768,2023-05-01 00:00:00.801775,put,29250,2023-05-01 08:00:00,187.1,0.003,0.004,3.9,31.36,0.0065,6.2,52.1,0.0048,37.71,SYN.BTC-1MAY23,29237.4208,-0.51278,0.0012,3.52305,-66.43394,-0.13819
deribit,BTC-26MAY23-30000-P,2023-05-01 00:00:00.911,2023-05-01 00:00:00.923409,put,30000,2023-05-26 08:00:00,810.1,0.0565,0.065,22.2,48.56,0.0675,6.9,50.96,0.0668,50.18,BTC-26MAY23,29272.97,-0.54755,0.0001,30.54763,-30.25538,-12.47965
deribit,BTC-5MAY23-29500-P,2023-05-01 00:00:01.450,2023-05-01 00:00:01.457854,put,29500,2023-05-05 08:00:00,683.2,0.0275,0.026,14.6,49.34,0.0275,6.4,52.81,0.0266,50.54,BTC-5MAY23,29253.93,-0.54958,0.00025,12.61793,-73.5748,-2.00081
deribit,BTC-3MAY23-29250-C,2023-05-01 00:00:01.465,2023-05-01 00:00:01.470314,call,29250,2023-05-03 08:00:00,0.5,0.016,0.014,0.2,44.02,0.015,19.1,47.16,0.0144,45.38,SYN.BTC-3MAY23,29247.57,0.50632,0.00038,9.32797,-90.71608,0.91969
deribit,BTC-26MAY23-29000-C,2023-05-01 00:00:02.200,2023-05-01 00:00:02.225641,call,29000,2023-05-26 08:00:00,1489.2,0.0585,0.056,29.8,48.84,0.0575,5.0,50.28,0.057,49.89,BTC-26MAY23,29281.63,0.55537,0.0001,30.47856,-30.00939,10.12673
deribit,BTC-19MAY23-29500-P,2023-05-01 00:00:02.214,2023-05-01 00:00:02.239813,put,29500,2023-05-19 08:00:00,25.9,0.0455,0.0475,22.4,48.45,0.05,14.1,51.24,0.0486,49.66,SYN.BTC-19MAY23,29270.27,-0.50582,0.00012,26.16766,-35.44005,-8.1509
deribit,BTC-5MAY23-29000-C,2023-05-01 00:00:02.661,2023-05-01 00:00:02.670074,call,29000,2023-05-05 08:00:00,517.5,0.0285,0.026,0.1,49.21,0.027,0.1,51.55,0.0263,50.2,BTC-5MAY23,29258.32,0.57514,0.00024,12.49191,-72.36339,1.90601
deribit,BTC-12MAY23-29000-C,2023-05-01 00:00:03.520,2023-05-01 00:00:03.526668,call,29000,2023-05-12 08:00:00,433.6,0.039,0.039,13.7,49.17,0.0405,9.2,51.33,0.0399,50.41,BTC-12MAY23,29258.42,0.55737,0.00015,20.35506,-45.26542,4.70145
deribit,BTC-19MAY23-29500-P,2023-05-01 00:00:03.834,2023-05-01 00:00:03.842726,put,29500,2023-05-19 08:00:00,25.9,0.0455,0.0475,22.4,48.44,0.0495,11.1,50.68,0.0486,49.66,SYN.BTC-19MAY23,29269.93,-0.50586,0.00012,26.16731,-35.43987,-8.15151
deribit,BTC-19MAY23-29000-C,2023-05-01 00:00:03.863,2023-05-01 00:00:03.870210,call,29000,2023-05-19 08:00:00,25.0,0.046,0.048,36.7,48.6,0.0495,8.9,50.3,0.0489,49.58,SYN.BTC-19MAY23,29269.93,0.55525,0.00012,25.91876,-35.0464,7.44476
deribit,BTC-26MAY23-30000-P,2023-05-01 00:00:03.873,2023-05-01 00:00:03.881574,put,30000,2023-05-26 08:00:00,810.1,0.0565,0.0655,10.9,49.21,0.0675,6.9,51.13,0.0665,50.18,BTC-26MAY23,29281.44,-0.54668,0.0001,30.56439,-30.27227,-12.46203
deribit,BTC-1MAY23-29250-P,2023-05-01 00:00:06.595,2023-05-01 00:00:06.599134,put,29250,2023-05-01 08:00:00,187.1,0.003,0.0035,3.3,28.48,0.0065,11.2,53.36,0.0046,37.71,SYN.BTC-1MAY23,29246.1429,-0.50234,0.0012,3.52585,-66.48673,-0.1354
deribit,BTC-26MAY23-29000-C,2023-05-01 00:00:06.833,2023-05-01 00:00:06.841696,call,29000,2023-05-26 08:00:00,1489.2,0.0585,0.056,38.8,48.82,0.058,21.5,50.74,0.0571,49.89,BTC-26MAY23,29282.89,0.5555,0.0001,30.47849,-30.00917,10.12937
deribit,BTC-26MAY23-29000-C,2023-05-01 00:00:08.299,2023-05-01 00:00:08.309219,call,29000,2023-05-26 08:00:00,1489.2,0.0585,0.0565,25.0,49.2,0.058,21.5,50.64,0.0571,49.89,BTC-26MAY23,29289.0,0.55613,0.0001,30.47805,-30.0094,10.14209
deribit,BTC-1MAY23-29250-C,2023-05-01 00:00:08.976,2023-05-01 00:00:08.986056,call,29250,2023-05-01 08:00:00,124.9,0.0055,0.004,8.0,32.97,0.006,22.4,49.56,0.0046,37.71,SYN.BTC-1MAY23,29251.4982,0.50407,0.0012,3.52638,-66.4966,0.13343
deribit,BTC-26MAY23-30000-P,2023-05-01 00:00:09.038,2023-05-01 00:00:09.048920,put,30000,2023-05-26 08:00:00,810.1,0.0565,0.065,23.6,48.88,0.067,6.4,50.8,0.0664,50.18,BTC-26MAY23,29289.0,-0.54591,0.0001,30.57921,-30.28619,-12.44632
deribit,BTC-12MAY23-29000-C,2023-05-01 00:00:11.611,2023-05-01 00:00:11.621423,call,29000,2023-05-12 08:00:00,433.6,0.039,0.0395,7.8,49.58,0.041,60.0,51.74,0.04,50.41,BTC-12MAY23,29270.49,0.5592,0.00015,20.3496,-45.25577,4.71807
