exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-6OCT23-27000-C,2023-10-01 00:00:00.393,2023-10-01 00:00:00.398007,call,27000,2023-10-06 08:00:00,421.3,0.0145,0.0135,14.0,28.32,0.014,2.6,29.36,0.0138,28.87,BTC-6OCT23,26991.45,0.50334,0.00042,13.01589,-35.22897,1.93086
deribit,BTC-13OCT23-27000-P,2023-10-01 00:00:01.348,2023-10-01 00:00:01.350865,put,27000,2023-10-13 08:00:00,176.8,0.0205,0.022,8.6,30.05,0.0225,19.7,30.73,0.0223,30.4,BTC-13OCT23,27001.78,-0.48838,0.00026,19.79302,-24.39516,-4.65904
deribit,BTC-13OCT23-27000-C,2023-10-01 00:00:01.348,2023-10-01 00:00:01.354098,call,27000,2023-10-13 08:00:00,382.6,0.024,0.0225,0.4,30.64,0.023,50.5,31.32,0.0223,30.4,BTC-13OCT23,27001.78,0.51162,0.00026,19.79302,-24.39516,4.46425
deribit,BTC-20OCT23-27000-P,2023-10-01 00:00:01.348,2023-10-01 00:00:01.357148,put,27000,2023-10-20 08:00:00,142.8,0.0275,0.0275,5.0,30.56,0.028,40.4,31.11,0.0278,30.84,SYN.BTC-20OCT23,27029.45,-0.47972,0.00021,24.78522,-19.76516,-7.26548
deribit,BTC-27OCT23-27000-P,2023-10-01 00:00:01.349,2023-10-01 00:00:01.357433,put,27000,2023-10-27 08:00:00,1465.1,0.029,0.031,2.5,29.94,0.032,45.7,30.87,0.0314,30.33,BTC-27OCT23,27056.79,-0.47348,0.00018,28.9289,-16.65783,-9.85578
deribit,BTC-2OCT23-27000-P,2023-10-01 00:00:03.073,2023-10-01 00:00:03.081604,put,27000,2023-10-02 08:00:00,33.5,0.0036,0.0044,3.5,16.08,0.005,0.4,18.58,0.0049,18.07,SYN.BTC-2OCT23,26972.965,-0.53437,0.00135,6.47957,-43.91552,-0.53133
deribit,BTC-27OCT23-27000-C,2023-10-01 00:00:04.707,2023-10-01 00:00:04.710657,call,27000,2023-10-27 08:00:00,4349.4,0.0345,0.033,11.5,29.84,0.034,30.4,30.78,0.0335,30.33,BTC-27OCT23,27056.86,0.52653,0.00018,28.92891,-16.65828,9.62391
deribit,BTC-6OCT23-27000-P,2023-10-01 00:00:05.138,2023-10-01 00:00:05.145352,put,27000,2023-10-06 08:00:00,194.2,0.014,0.014,4.0,28.7,0.0145,21.1,29.74,0.0141,28.87,BTC-6OCT23,26991.52,-0.49663,0.00042,13.01592,-35.23157,-2.01423
deribit,BTC-20OCT23-27000-C,2023-10-01 00:00:05.576,2023-10-01 00:00:05.611796,call,27000,2023-10-20 08:00:00,201.3,0.025,0.0285,11.4,30.47,0.0295,52.2,31.56,0.0288,30.84,SYN.BTC-20OCT23,27029.32,0.52025,0.00021,24.78519,-19.76513,7.0355
deribit,BTC-3OCT23-27000-P,2023-10-01 00:00:05.600,2023-10-01 00:00:05.608601,put,27000,2023-10-03 08:00:00,28.5,0.0065,0.0075,19.2,22.17,0.008,3.1,23.74,0.008,23.6,SYN.BTC-3OCT23,26977.4768,-0.51388,0.00078,8.59984,-43.48255,-0.89995
deribit,BTC-13OCT23-27000-C,2023-10-01 00:00:06.332,2023-10-01 00:00:06.336003,call,27000,2023-10-13 08:00:00,382.6,0.024,0.022,9.7,29.96,0.023,51.4,31.32,0.0223,30.4,BTC-13OCT23,27001.82,0.51163,0.00026,19.79304,-24.39506,4.46434
deribit,BTC-6OCT23-27000-C,2023-10-01 00:00:06.456,2023-10-01 00:00:06.462413,call,27000,2023-10-06 08:00:00,421.3,0.0145,0.0135,13.8,28.31,0.0145,34.3,30.39,0.0138,28.87,BTC-6OCT23,26991.58,0.5034,0.00042,13.01594,-35.23414,1.93108
deribit,BTC-2OCT23-27000-P,2023-10-01 00:00:08.426,2023-10-01 00:00:08.434221,put,27000,2023-10-02 08:00:00,33.5,0.0036,0.0045,3.2,16.22,0.005,0.1,18.31,0.0049,18.08,SYN.BTC-2OCT23,26969.7672,-0.53867,0.00135,6.47238,-43.87891,-0.53556
deribit,BTC-2OCT23-27000-P,2023-10-01 00:00:11.103,2023-10-01 00:00:11.111205,put,27000,2023-10-02 08:00:00,33.5,0.0036,0.0043,3.5,15.34,0.005,0.1,18.26,0.005,18.08,SYN.BTC-2OCT23,26969.2471,-0.53936,0.00135,6.47114,-43.87363,-0.53625
deribit,BTC-20OCT23-27000-C,2023-10-01 00:00:11.192,2023-10-01 00:00:11.194228,call,27000,2023-10-20 08:00:00,201.3,0.025,0.0285,7.2,30.54,0.029,16.0,31.08,0.0288,30.83,SYN.BTC-20OCT23,27025.895,0.51954,0.00021,24.78426,-19.76403,7.02532
deribit,BTC-27OCT23-27000-P,2023-10-01 00:00:21.813,2023-10-01 00:00:21.822028,put,27000,2023-10-27 08:00:00,1465.1,0.029,0.0305,36.1,29.39,0.032,32.8,30.79,0.0315,30.33,BTC-27OCT23,27052.11,-0.47433,0.00018,28.92791,-16.65833,-9.87231
deribit,BTC-20OCT23-27000-C,2023-10-01 00:00:35.242,2023-10-01 00:00:35.249234,call,27000,2023-10-20 08:00:00,201.3,0.025,0.028,9.5,30.02,0.029,16.6,31.11,0.0287,30.83,SYN.BTC-20OCT23,27024.7,0.51929,0.00021,24.78347,-19.76285,7.02154
