exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-14AUG20-11250-C,2020-07-31 23:59:59.605,2020-08-01 00:00:00.183926,call,11250,2020-08-14 08:00:00,282.0,0.054,0.0505,18.0,55.84,0.053,0.1,59.18,0.05166014,57.39,SYN.BTC-14AUG20,11428.74,0.57869,0.00031,8.54418,-18.3867,2.20032
deribit,BTC-28AUG20-11500-C,2020-07-31 23:59:59.606,2020-08-01 00:00:00.181485,call,11500,2020-08-28 08:00:00,2438.1,0.062,0.063,24.6,57.46,0.065,23.0,59.3,0.06399222,58.38,SYN.BTC-28AUG20,11508.1,0.53358,0.00022,12.51904,-13.36841,4.04691
deribit,BTC-7AUG20-11250-C,2020-07-31 23:59:59.607,2020-08-01 00:00:00.179948,call,11250,2020-08-07 08:00:00,387.1,0.0375,0.0365,29.2,57.47,0.0385,0.5,61.35,0.03776986,59.92,SYN.BTC-7AUG20,11388.86,0.57726,0.00044,5.87235,-27.77846,1.06614
deribit,BTC-14AUG20-11250-C,2020-08-01 00:00:01.742,2020-08-01 00:00:01.755236,call,11250,2020-08-14 08:00:00,282.0,0.054,0.05,29.5,55.18,0.053,0.1,59.19,0.0516534,57.39,SYN.BTC-14AUG20,11428.51,0.57862,0.00031,8.54433,-18.38864,2.19999
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:01.772,2020-08-01 00:00:01.779890,call,11250,2020-08-07 08:00:00,387.1,0.0375,0.036,18.7,56.51,0.0385,0.5,61.36,0.03775901,59.92,SYN.BTC-7AUG20,11388.82,0.57724,0.00044,5.87239,-27.77876,1.0661
deribit,BTC-28AUG20-11500-C,2020-08-01 00:00:04.603,2020-08-01 00:00:04.611947,call,11500,2020-08-28 08:00:00,2438.1,0.062,0.0625,30.0,57.03,0.065,37.4,59.33,0.06396956,58.38,SYN.BTC-28AUG20,11507.48,0.53345,0.00022,12.51872,-13.36849,4.04575
deribit,BTC-14AUG20-11250-C,2020-08-01 00:00:35.835,2020-08-01 00:00:35.838798,call,11250,2020-08-14 08:00:00,282.0,0.054,0.0495,11.5,54.34,0.053,0.1,59.03,0.05171268,57.31,SYN.BTC-14AUG20,11431.22,0.57952,0.00031,8.54221,-18.35782,2.2039
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:36.714,2020-08-01 00:00:36.868694,call,11250,2020-08-07 08:00:00,387.1,0.0375,0.037,18.0,58.13,0.0385,0.2,61.04,0.03785139,59.79,SYN.BTC-7AUG20,11392.24,0.57884,0.00044,5.86912,-27.70597,1.06927
deribit,BTC-14AUG20-11250-C,2020-08-01 00:00:36.734,2020-08-01 00:00:36.878148,call,11250,2020-08-14 08:00:00,282.0,0.054,0.051,0.8,56.31,0.053,0.1,58.99,0.05173438,57.31,SYN.BTC-14AUG20,11431.85,0.57972,0.00031,8.54182,-18.3573,2.20472
deribit,BTC-28AUG20-11500-C,2020-08-01 00:00:37.528,2020-08-01 00:00:37.601510,call,11500,2020-08-28 08:00:00,2438.1,0.062,0.0635,28.4,57.75,0.065,2.0,59.13,0.06172418,56.07,SYN.BTC-28AUG20,11512.79,0.53346,0.00023,12.52432,-12.84684,4.06733
deribit,BTC-14AUG20-11500-C,2020-08-01 00:00:37.658,2020-08-01 00:00:37.943350,call,11500,2020-08-14 08:00:00,199.5,0.0405,0.04,30.6,56.06,0.0415,5.0,58.02,0.04074341,57.03,SYN.BTC-14AUG20,11433.52,0.50052,0.00032,8.71769,-18.64503,1.92023
deribit,BTC-2AUG20-11375-C,2020-08-01 00:00:38.664,2020-08-01 00:00:38.670815,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0135,48.0,57.26,0.0155,24.8,65.55,0.01425898,60.38,SYN.BTC-2AUG20,11368.01,0.50055,0.00096,2.74034,-62.08463,0.20184
deribit,BTC-2AUG20-11375-C,2020-08-01 00:00:39.067,2020-08-01 00:00:39.117442,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.014,18.4,59.33,0.0155,24.8,65.55,0.01425898,60.38,SYN.BTC-2AUG20,11368.01,0.50055,0.00096,2.74034,-62.08463,0.20184
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:39.309,2020-08-01 00:00:39.315862,call,11250,2020-08-07 08:00:00,387.1,0.0375,0.0375,18.0,58.54,0.0385,0.2,60.49,0.03804506,59.78,SYN.BTC-7AUG20,11398.29,0.58147,0.00044,5.86422,-27.6806,1.07449
deribit,BTC-14AUG20-11500-C,2020-08-01 00:00:39.683,2020-08-01 00:00:39.719684,call,11500,2020-08-14 08:00:00,199.5,0.0405,0.0405,18.0,56.47,0.0415,5.0,57.79,0.04091921,57.03,SYN.BTC-14AUG20,11438.02,0.50196,0.00032,8.72102,-18.65141,1.92624
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:40.244,2020-08-01 00:00:40.309085,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.0375,18.7,58.31,0.0395,0.3,62.2,0.0381368,59.78,SYN.BTC-7AUG20,11400.77,0.58256,0.00043,5.86214,-27.67014,1.07663
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:40.809,2020-08-01 00:00:40.864790,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.0375,18.7,58.31,0.04,0.3,63.17,0.03826014,59.78,SYN.BTC-7AUG20,11400.77,0.58256,0.00043,5.86214,-27.67014,1.07663
deribit,BTC-2AUG20-11375-C,2020-08-01 00:00:41.008,2020-08-01 00:00:41.020214,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.014,22.4,58.56,0.016,27.3,66.86,0.01445909,60.44,SYN.BTC-2AUG20,11372.34,0.50473,0.00096,2.74119,-62.15938,0.20357
deribit,BTC-2AUG20-11375-C,2020-08-01 00:00:42.290,2020-08-01 00:00:42.339674,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0135,18.0,55.92,0.0165,25.0,68.37,0.01450569,60.5,SYN.BTC-2AUG20,11375.46,0.50773,0.00096,2.74162,-62.23681,0.20481
deribit,BTC-14AUG20-11500-C,2020-08-01 00:00:43.353,2020-08-01 00:00:43.537669,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.0405,18.0,56.14,0.0435,18.0,60.07,0.04116674,57.02,SYN.BTC-14AUG20,11444.35,0.50398,0.00032,8.72552,-18.65757,1.93471
deribit,BTC-28AUG20-11500-C,2020-08-01 00:00:44.067,2020-08-01 00:00:44.074445,call,11500,2020-08-28 08:00:00,2437.1,0.065,0.064,24.9,57.65,0.065,1.0,58.57,0.06242223,56.33,SYN.BTC-28AUG20,11527.7,0.53692,0.00022,12.53089,-12.91186,4.09481
deribit,BTC-1AUG20-11375-C,2020-08-01 00:00:44.977,2020-08-01 00:00:44.984735,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.006,18.0,50.31,0.0085,18.0,71.07,0.00686485,57.62,SYN.BTC-1AUG20,11373.64,0.50073,0.00202,1.36977,-39.46091,0.05119
deribit,BTC-2AUG20-11375-C,2020-08-01 00:00:44.982,2020-08-01 00:00:44.989709,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.014,18.0,57.3,0.0165,25.0,67.67,0.01467132,60.21,SYN.BTC-2AUG20,11379.35,0.51144,0.00096,2.74194,-61.94284,0.20638
deribit,BTC-14AUG20-11500-C,2020-08-01 00:00:46.416,2020-08-01 00:00:46.424918,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.0405,18.0,55.89,0.044,18.8,60.48,0.04102952,56.73,SYN.BTC-14AUG20,11449.11,0.50531,0.00032,8.72881,-18.56894,1.94119
deribit,BTC-7AUG20-11250-C,2020-08-01 00:00:46.419,2020-08-01 00:00:46.427516,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.038,18.0,58.5,0.04,0.3,62.4,0.03868922,59.84,SYN.BTC-7AUG20,11409.16,0.58615,0.00043,5.85496,-27.66423,1.08367
deribit,BTC-1AUG20-11375-C,2020-08-01 00:00:51.610,2020-08-01 00:00:51.670544,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.0055,30.8,45.3,0.0085,18.0,70.21,0.00689989,57.02,SYN.BTC-1AUG20,11376.02,0.50551,0.00204,1.36993,-39.05431,0.05169
deribit,BTC-1AUG20-11375-C,2020-08-01 00:00:51.860,2020-08-01 00:00:51.869920,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.0055,30.8,45.3,0.008,18.0,66.06,0.00689989,57.02,SYN.BTC-1AUG20,11376.02,0.50551,0.00204,1.36993,-39.05431,0.05169
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:11.468,2020-08-01 00:01:11.471198,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0145,19.7,58.07,0.0165,18.0,66.37,0.01492456,59.85,SYN.BTC-2AUG20,11386.48,0.51833,0.00097,2.74189,-61.57438,0.20928
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:11.469,2020-08-01 00:01:11.478039,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0145,19.7,58.07,0.016,21.0,64.3,0.01492456,59.85,SYN.BTC-2AUG20,11386.48,0.51833,0.00097,2.74189,-61.57438,0.20928
deribit,BTC-7AUG20-11250-C,2020-08-01 00:01:13.914,2020-08-01 00:01:13.966229,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.038,25.4,57.88,0.0405,0.3,62.76,0.0389476,59.82,SYN.BTC-7AUG20,11415.76,0.58902,0.00043,5.84878,-27.62526,1.08938
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:14.615,2020-08-01 00:01:14.622290,call,11250,2020-08-14 08:00:00,282.0,0.054,0.052,0.8,56.18,0.053,0.1,57.52,0.05252308,56.88,SYN.BTC-14AUG20,11455.53,0.58741,0.00031,8.52397,-18.1836,2.23819
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:15.323,2020-08-01 00:01:15.331823,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0145,30.0,57.89,0.017,25.0,68.27,0.01499334,59.95,SYN.BTC-2AUG20,11387.44,0.51926,0.00097,2.74182,-61.67044,0.20965
deribit,BTC-14AUG20-11500-C,2020-08-01 00:01:15.345,2020-08-01 00:01:15.349730,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.041,18.0,56.2,0.044,18.0,60.14,0.03905128,53.65,SYN.BTC-14AUG20,11455.53,0.50538,0.00034,8.73368,-17.57097,1.9513
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:16.095,2020-08-01 00:01:16.106843,call,11250,2020-08-14 08:00:00,282.1,0.053,0.052,0.8,56.14,0.055,0.5,60.17,0.05252533,56.88,SYN.BTC-14AUG20,11456.15,0.5876,0.00031,8.52349,-18.18235,2.23901
deribit,BTC-28AUG20-11500-C,2020-08-01 00:01:16.933,2020-08-01 00:01:16.974052,call,11500,2020-08-28 08:00:00,2437.1,0.065,0.0645,24.0,57.79,0.065,1.0,58.25,0.06372226,57.09,SYN.BTC-28AUG20,11536.15,0.53911,0.00022,12.53347,-13.08917,4.1066
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:17.121,2020-08-01 00:01:17.217190,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.015,23.6,59.79,0.017,18.0,68.1,0.01504938,60.07,SYN.BTC-2AUG20,11388.39,0.52016,0.00096,2.74175,-61.79298,0.21002
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:17.504,2020-08-01 00:01:17.687726,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.006,30.8,46.54,0.009,18.0,71.48,0.0072089,57.02,SYN.BTC-1AUG20,11383.86,0.52147,0.00203,1.36902,-39.03191,0.05335
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:18.108,2020-08-01 00:01:18.125494,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.0065,18.0,50.69,0.009,18.0,71.48,0.0072089,57.02,SYN.BTC-1AUG20,11383.86,0.52147,0.00203,1.36902,-39.03191,0.05335
deribit,BTC-7AUG20-11250-C,2020-08-01 00:01:18.163,2020-08-01 00:01:18.173056,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.038,29.2,57.67,0.041,0.3,63.53,0.03903511,59.8,SYN.BTC-7AUG20,11417.98,0.59,0.00043,5.84658,-27.60609,1.09134
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:18.467,2020-08-01 00:01:18.523319,call,11250,2020-08-14 08:00:00,282.1,0.053,0.052,12.3,55.89,0.0555,0.5,60.6,0.05256465,56.79,SYN.BTC-14AUG20,11460.04,0.58889,0.00031,8.5201,-18.14659,2.24468
deribit,BTC-7AUG20-11250-C,2020-08-01 00:01:19.009,2020-08-01 00:01:19.018673,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.0385,18.0,58.44,0.041,0.3,63.32,0.03909536,59.81,SYN.BTC-7AUG20,11420.17,0.59094,0.00043,5.84448,-27.5993,1.09319
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:19.028,2020-08-01 00:01:19.038136,call,11250,2020-08-14 08:00:00,282.1,0.053,0.0515,11.5,55.22,0.0555,0.5,60.6,0.05256465,56.79,SYN.BTC-14AUG20,11460.04,0.58889,0.00031,8.5201,-18.14659,2.24468
deribit,BTC-14AUG20-11500-C,2020-08-01 00:01:19.434,2020-08-01 00:01:19.629911,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.041,31.4,55.96,0.0445,18.8,60.55,0.0389611,53.36,SYN.BTC-14AUG20,11460.04,0.50672,0.00034,8.73668,-17.48155,1.95787
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:20.268,2020-08-01 00:01:20.277074,call,11250,2020-08-14 08:00:00,282.1,0.053,0.051,12.3,54.42,0.0555,0.5,60.47,0.05256888,56.66,SYN.BTC-14AUG20,11462.05,0.58963,0.00031,8.51795,-18.0986,2.24819
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:21.656,2020-08-01 00:01:21.713833,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.015,30.0,58.74,0.0175,25.0,69.13,0.01539526,60.38,SYN.BTC-2AUG20,11394.1,0.52561,0.00096,2.74097,-62.09852,0.21225
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:23.717,2020-08-01 00:01:23.725129,call,11375,2020-08-01 08:00:00,429.9,0.0035,0.0065,18.0,47.95,0.0095,18.0,72.95,0.0076163,57.32,SYN.BTC-1AUG20,11391.01,0.53582,0.00202,1.36633,-39.15933,0.05483
deribit,BTC-14AUG20-11500-C,2020-08-01 00:01:23.739,2020-08-01 00:01:23.741639,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.0415,18.0,56.32,0.0445,28.5,60.25,0.03896429,53.0,SYN.BTC-14AUG20,11465.61,0.50841,0.00034,8.74022,-17.37276,1.96606
deribit,BTC-2AUG20-11375-C,2020-08-01 00:01:26.811,2020-08-01 00:01:26.817941,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.015,23.5,57.96,0.0165,16.7,64.2,0.01566841,60.67,SYN.BTC-2AUG20,11398.25,0.52951,0.00095,2.74011,-62.37142,0.21385
deribit,BTC-7AUG20-11250-C,2020-08-01 00:01:28.311,2020-08-01 00:01:28.321009,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.0385,28.5,57.88,0.0405,0.3,61.8,0.03960705,59.96,SYN.BTC-7AUG20,11426.0,0.5933,0.00043,5.83917,-27.64363,1.09772
deribit,BTC-28AUG20-11500-C,2020-08-01 00:01:41.402,2020-08-01 00:01:41.411618,call,11500,2020-08-28 08:00:00,2437.1,0.065,0.0645,26.8,57.44,0.067,14.4,59.74,0.06436824,57.31,SYN.BTC-28AUG20,11545.3,0.54121,0.00022,12.53657,-13.14364,4.12254
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:45.824,2020-08-01 00:01:45.832839,call,11375,2020-08-01 08:00:00,435.0,0.009,0.0065,18.0,47.83,0.0105,12.8,81.2,0.00765834,57.47,SYN.BTC-1AUG20,11391.44,0.53665,0.00201,1.3647,-39.21699,0.0548
deribit,BTC-14AUG20-11500-C,2020-08-01 00:01:45.908,2020-08-01 00:01:45.910806,call,11500,2020-08-14 08:00:00,199.5,0.0415,0.0415,18.0,56.3,0.044,28.5,59.59,0.03821865,52.0,SYN.BTC-14AUG20,11465.85,0.50788,0.00035,8.74041,-17.04429,1.96697
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:48.173,2020-08-01 00:01:48.180175,call,11375,2020-08-01 08:00:00,435.0,0.009,0.007,18.0,51.92,0.0105,12.8,81.12,0.00765418,57.49,SYN.BTC-1AUG20,11391.65,0.53707,0.00201,1.36459,-39.22203,0.05485
deribit,BTC-1AUG20-11375-C,2020-08-01 00:01:51.200,2020-08-01 00:01:51.207729,call,11375,2020-08-01 08:00:00,435.0,0.009,0.007,18.0,51.14,0.0095,18.0,72.02,0.00775626,57.52,SYN.BTC-1AUG20,11393.65,0.54106,0.00201,1.36349,-39.21457,0.05526
deribit,BTC-14AUG20-11250-C,2020-08-01 00:01:54.720,2020-08-01 00:01:54.747914,call,11250,2020-08-14 08:00:00,282.1,0.053,0.052,14.0,55.27,0.056,0.5,60.66,0.05065004,53.49,SYN.BTC-14AUG20,11469.91,0.59502,0.00033,8.49595,-17.04336,2.28051
deribit,BTC-7AUG20-11250-C,2020-08-01 00:02:08.100,2020-08-01 00:02:08.104812,call,11250,2020-08-07 08:00:00,387.1,0.0385,0.039,18.0,58.61,0.041,0.3,62.52,0.0397531,60.12,SYN.BTC-7AUG20,11428.71,0.59431,0.00043,5.83664,-27.70669,1.09945
deribit,BTC-2AUG20-11375-C,2020-08-01 00:02:16.197,2020-08-01 00:02:16.222977,call,11375,2020-08-02 08:00:00,103.9,0.0145,0.0155,19.7,59.27,0.017,28.1,65.52,0.01595749,61.2,SYN.BTC-2AUG20,11402.41,0.5333,0.00094,2.73833,-62.91498,0.21526
deribit,BTC-28AUG20-11500-C,2020-08-01 00:02:16.249,2020-08-01 00:02:16.316207,call,11500,2020-08-28 08:00:00,2437.1,0.065,0.0645,30.0,57.23,0.0675,26.9,59.99,0.06474207,57.46,SYN.BTC-28AUG20,11550.91,0.54249,0.00022,12.53841,-13.17877,4.13224
deribit,BTC-28AUG20-11500-C,2020-08-01 00:02:17.096,2020-08-01 00:02:17.102705,call,11500,2020-08-28 08:00:00,2437.1,0.065,0.065,18.9,57.66,0.0675,14.4,59.96,0.06462395,57.34,SYN.BTC-28AUG20,11551.61,0.5426,0.00022,12.53879,-13.15264,4.1343
