exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-2MAY20-8625-C,2020-04-30 23:59:58.828,2020-05-01 00:00:00.242033,call,8625,2020-05-02 08:00:00,0.5,0.042,0.019,34.3,77.0,0.024,0.2,97.75,0.0214716,87.24,SYN.BTC-2MAY20,8632.62,0.5172,0.00088,2.07956,-68.03338,0.15633
deribit,BTC-8MAY20-8500-C,2020-04-30 23:59:59.053,2020-05-01 00:00:00.239915,call,8500,2020-05-08 08:00:00,367.7,0.0545,0.0485,0.5,71.36,0.052,0.5,77.68,0.05202773,77.72,SYN.BTC-8MAY20,8637.9,0.57971,0.00041,4.78669,-25.3658,0.91579
deribit,BTC-15MAY20-8500-C,2020-04-30 23:59:59.850,2020-05-01 00:00:00.248636,call,8500,2020-05-15 08:00:00,10.8,0.0745,0.0665,28.7,73.88,0.0715,10.0,80.32,0.06997698,78.25,SYN.BTC-15MAY20,8642.64,0.57333,0.00029,6.71682,-18.33484,1.70861
deribit,BTC-29MAY20-8500-C,2020-05-01 00:00:00.114,2020-05-01 00:00:00.242162,call,8500,2020-05-29 08:00:00,402.4,0.0965,0.092,28.5,75.25,0.0955,5.5,78.46,0.09457123,77.62,SYN.BTC-29MAY20,8654.95,0.576,0.00021,9.44496,-12.93786,3.23434
deribit,BTC-15MAY20-8500-C,2020-05-01 00:00:00.713,2020-05-01 00:00:00.717635,call,8500,2020-05-15 08:00:00,10.8,0.0745,0.0665,28.7,73.88,0.071,28.7,79.67,0.06990194,78.25,SYN.BTC-15MAY20,8642.64,0.57333,0.00029,6.71682,-18.33484,1.70861
deribit,BTC-15MAY20-8500-C,2020-05-01 00:00:02.231,2020-05-01 00:00:02.236292,call,8500,2020-05-15 08:00:00,10.8,0.0745,0.066,35.7,73.49,0.071,28.7,79.92,0.06972571,78.27,SYN.BTC-15MAY20,8639.28,0.57234,0.00029,6.71731,-18.34169,1.7052
deribit,BTC-15MAY20-8500-C,2020-05-01 00:00:02.233,2020-05-01 00:00:02.236326,call,8500,2020-05-15 08:00:00,10.8,0.0745,0.066,35.7,73.49,0.0715,38.7,80.57,0.06972571,78.27,SYN.BTC-15MAY20,8639.28,0.57234,0.00029,6.71731,-18.34169,1.7052
deribit,BTC-8MAY20-8500-C,2020-05-01 00:00:04.590,2020-05-01 00:00:04.597852,call,8500,2020-05-08 08:00:00,367.7,0.0545,0.0485,0.5,71.97,0.0515,0.5,77.38,0.05172679,77.77,SYN.BTC-8MAY20,8632.45,0.57745,0.00041,4.78916,-25.39613,0.91182
deribit,BTC-2MAY20-8625-C,2020-05-01 00:00:05.936,2020-05-01 00:00:05.947064,call,8625,2020-05-02 08:00:00,0.5,0.042,0.019,34.3,78.58,0.0235,7.0,97.26,0.02110408,87.31,SYN.BTC-2MAY20,8625.94,0.51135,0.00088,2.07904,-68.07343,0.15448
deribit,BTC-15MAY20-8500-C,2020-05-01 00:00:07.664,2020-05-01 00:00:07.683019,call,8500,2020-05-15 08:00:00,10.8,0.0745,0.066,8.0,73.68,0.072,10.0,81.4,0.0696234,78.32,SYN.BTC-15MAY20,8636.74,0.57159,0.00029,6.71766,-18.35411,1.70253
