exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-14FEB20-9250-C,2020-01-31 23:59:55.984,2020-02-01 00:00:00.305339,call,9250,2020-02-14 08:00:00,40.0,0.047,0.047,13.9,51.39,0.0495,21.8,54.74,0.04634748,50.52,SYN.BTC-14FEB20,9393.74,0.58238,0.00043,7.00937,-13.27908,1.83938
deribit,BTC-28FEB20-9500-C,2020-01-31 23:59:59.240,2020-02-01 00:00:00.304685,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.058,34.0,55.21,0.061,53.0,57.96,0.05837269,55.55,SYN.BTC-28FEB20,9454.87,0.51782,0.00028,10.31174,-10.47862,3.25303
deribit,BTC-7FEB20-9250-C,2020-01-31 23:59:59.422,2020-02-01 00:00:00.304551,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.0325,31.6,49.7,0.035,31.4,54.56,0.0321755,49.07,SYN.BTC-7FEB20,9364.11,0.58785,0.00064,4.80112,-18.59763,0.90288
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:03.176,2020-02-01 00:00:03.226132,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.033,12.0,50.67,0.035,31.4,54.57,0.03222368,49.16,SYN.BTC-7FEB20,9364.1,0.58772,0.00064,4.80147,-18.63637,0.90258
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:07.237,2020-02-01 00:00:07.266309,call,9250,2020-02-14 08:00:00,40.0,0.047,0.047,14.4,51.28,0.05,49.7,55.29,0.04640908,50.46,SYN.BTC-14FEB20,9395.28,0.58309,0.00043,7.00783,-13.2604,1.84199
deribit,BTC-28FEB20-9500-C,2020-02-01 00:00:08.046,2020-02-01 00:00:08.060115,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.058,34.0,55.13,0.0615,27.1,58.34,0.05849494,55.56,SYN.BTC-28FEB20,9456.66,0.51832,0.00028,10.3131,-10.4818,3.25652
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:08.187,2020-02-01 00:00:08.208399,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.033,12.0,50.56,0.0355,30.4,55.42,0.03228615,49.11,SYN.BTC-7FEB20,9365.12,0.58845,0.00064,4.8,-18.61023,0.9038
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:08.636,2020-02-01 00:00:08.668088,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0475,14.7,51.88,0.05,12.0,55.23,0.04645071,50.45,SYN.BTC-14FEB20,9396.08,0.58345,0.00043,7.00709,-13.25568,1.84325
deribit,BTC-28FEB20-9500-C,2020-02-01 00:00:08.992,2020-02-01 00:00:09.002951,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.0585,14.0,55.57,0.0615,47.1,58.32,0.05851302,55.56,SYN.BTC-28FEB20,9457.1,0.51845,0.00028,10.31344,-10.4822,3.25739
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:09.913,2020-02-01 00:00:09.927791,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.0335,11.0,51.11,0.0355,18.4,55.01,0.03238194,48.93,SYN.BTC-7FEB20,9368.75,0.59101,0.00064,4.79469,-18.52134,0.90812
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:13.034,2020-02-01 00:00:13.045536,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0475,15.1,51.5,0.0505,30.9,55.52,0.04672824,50.33,SYN.BTC-14FEB20,9401.16,0.58574,0.00043,7.00208,-13.21624,1.85141
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:22.835,2020-02-01 00:00:22.848184,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.034,11.0,51.29,0.0355,2.5,54.22,0.03295841,49.27,SYN.BTC-7FEB20,9375.68,0.59499,0.00064,4.78668,-18.61831,0.91431
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:22.844,2020-02-01 00:00:22.855125,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.034,11.0,51.29,0.036,22.5,55.19,0.03295841,49.27,SYN.BTC-7FEB20,9375.68,0.59499,0.00064,4.78668,-18.61831,0.91431
deribit,BTC-28FEB20-9500-C,2020-02-01 00:00:23.779,2020-02-01 00:00:23.792061,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.059,14.0,55.5,0.0615,0.1,57.79,0.05914651,55.62,SYN.BTC-28FEB20,9468.82,0.52173,0.00028,10.32193,-10.50124,3.28023
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:23.930,2020-02-01 00:00:23.941364,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0475,31.6,51.05,0.051,27.4,55.75,0.04703879,50.41,SYN.BTC-14FEB20,9406.94,0.58815,0.00043,6.99685,-13.22639,1.85951
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:23.939,2020-02-01 00:00:23.951809,call,9250,2020-02-14 08:00:00,40.0,0.047,0.048,18.2,51.72,0.051,27.4,55.75,0.04703879,50.41,SYN.BTC-14FEB20,9406.94,0.58815,0.00043,6.99685,-13.22639,1.85951
deribit,BTC-7FEB20-9250-C,2020-02-01 00:00:27.531,2020-02-01 00:00:27.542166,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.0335,33.5,49.81,0.036,16.8,54.7,0.03324753,49.29,SYN.BTC-7FEB20,9379.92,0.59765,0.00064,4.78082,-18.60517,0.91862
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:27.567,2020-02-01 00:00:27.576527,call,9250,2020-02-14 08:00:00,40.0,0.047,0.048,16.4,51.42,0.0505,12.0,54.78,0.04725452,50.42,SYN.BTC-14FEB20,9410.85,0.58982,0.00043,6.99301,-13.22208,1.86521
deribit,BTC-28FEB20-9500-C,2020-02-01 00:00:30.510,2020-02-01 00:00:30.522487,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.0585,44.0,54.86,0.061,13.0,57.15,0.05937557,55.66,SYN.BTC-28FEB20,9472.97,0.5229,0.00028,10.32475,-10.51167,3.28825
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:41.655,2020-02-01 00:00:41.666227,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0475,16.9,51.27,0.0495,12.0,53.96,0.04689086,50.45,SYN.BTC-14FEB20,9404.12,0.5869,0.00043,6.99955,-13.24368,1.85499
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:44.687,2020-02-01 00:00:44.704058,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0465,12.0,49.98,0.0495,21.6,54.01,0.04683855,50.44,SYN.BTC-14FEB20,9403.41,0.58661,0.00043,7.00016,-13.24075,1.85404
deribit,BTC-14FEB20-9250-C,2020-02-01 00:00:50.767,2020-02-01 00:00:50.776037,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0465,31.0,50.26,0.05,12.0,54.96,0.04670248,50.54,SYN.BTC-14FEB20,9399.75,0.58495,0.00043,7.00392,-13.27382,1.84807
deribit,BTC-14FEB20-9250-C,2020-02-01 00:01:13.264,2020-02-01 00:01:13.273733,call,9250,2020-02-14 08:00:00,40.0,0.047,0.047,31.0,50.61,0.0505,12.0,55.31,0.0470694,50.71,SYN.BTC-14FEB20,9403.94,0.58659,0.00043,7.00066,-13.31229,1.85327
deribit,BTC-28FEB20-9500-C,2020-02-01 00:03:14.978,2020-02-01 00:03:14.989220,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.058,20.0,54.97,0.0605,14.0,57.26,0.05860206,55.54,SYN.BTC-28FEB20,9460.31,0.51932,0.00028,10.31548,-10.48115,3.2635
deribit,BTC-28FEB20-9500-C,2020-02-01 00:03:17.668,2020-02-01 00:03:17.680805,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.0575,44.0,54.59,0.061,48.0,57.8,0.05852711,55.54,SYN.BTC-28FEB20,9458.53,0.51883,0.00028,10.31415,-10.47981,3.26001
deribit,BTC-14FEB20-9250-C,2020-02-01 00:05:09.301,2020-02-01 00:05:09.310557,call,9250,2020-02-14 08:00:00,40.0,0.047,0.047,15.7,51.31,0.049,12.0,53.99,0.04634237,50.43,SYN.BTC-14FEB20,9394.95,0.58298,0.00043,7.00709,-13.25495,1.84122
deribit,BTC-7FEB20-9250-C,2020-02-01 00:05:19.392,2020-02-01 00:05:19.404711,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.0325,21.6,49.85,0.0345,11.0,53.75,0.03186525,48.67,SYN.BTC-7FEB20,9362.89,0.58758,0.00065,4.79993,-18.45297,0.90227
deribit,BTC-14FEB20-9250-C,2020-02-01 00:06:17.014,2020-02-01 00:06:17.024923,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0465,20.0,50.75,0.049,12.0,54.1,0.04639241,50.6,SYN.BTC-14FEB20,9393.53,0.58222,0.00043,7.0087,-13.30412,1.83808
deribit,BTC-14FEB20-9250-C,2020-02-01 00:11:21.185,2020-02-01 00:11:21.197591,call,9250,2020-02-14 08:00:00,40.0,0.047,0.048,16.3,51.37,0.05,12.0,54.06,0.04728194,50.42,SYN.BTC-14FEB20,9411.76,0.59023,0.00043,6.99001,-13.22265,1.8656
deribit,BTC-7FEB20-9250-C,2020-02-01 00:13:23.407,2020-02-01 00:13:23.416137,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.034,26.3,50.42,0.0365,22.0,55.32,0.03394784,50.29,SYN.BTC-7FEB20,9383.41,0.59848,0.00062,4.77664,-18.99175,0.91787
deribit,BTC-7FEB20-9250-C,2020-02-01 00:13:23.837,2020-02-01 00:13:23.848404,call,9250,2020-02-07 08:00:00,527.0,0.0365,0.0345,11.0,51.4,0.0365,22.0,55.32,0.03394784,50.29,SYN.BTC-7FEB20,9383.41,0.59848,0.00062,4.77664,-18.99175,0.91787
deribit,BTC-14FEB20-9250-C,2020-02-01 00:13:24.446,2020-02-01 00:13:24.458826,call,9250,2020-02-14 08:00:00,40.0,0.047,0.0485,14.1,51.84,0.051,12.0,55.21,0.04729024,50.2,SYN.BTC-14FEB20,9414.33,0.59156,0.00043,6.98605,-13.15925,1.87054
deribit,BTC-28FEB20-9500-C,2020-02-01 00:13:30.478,2020-02-01 00:13:30.489510,call,9500,2020-02-28 08:00:00,344.8,0.0595,0.0595,14.0,55.44,0.0615,0.1,57.28,0.06017673,56.05,SYN.BTC-28FEB20,9480.5,0.52523,0.00027,10.32761,-10.5922,3.30069
