exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-13MAY22-37000-C,2022-04-30 23:59:59.982,2022-05-01 00:00:00.000765,call,37000,2022-05-13 08:00:00,0.1,0.069,0.0495,6.0,55.2,0.051,21.8,57.3,0.0504,56.41,BTC-13MAY22,37661.38,0.58812,0.0001,26.94198,-61.61215,6.84338
deribit,BTC-13MAY22-38000-P,2022-04-30 23:59:59.989,2022-05-01 00:00:00.019009,put,38000,2022-05-13 08:00:00,549.3,0.0445,0.0445,23.0,54.11,0.046,11.8,56.16,0.0449,54.65,BTC-13MAY22,37661.26,-0.51551,0.00011,27.59753,-61.14774,-7.13166
deribit,BTC-20MAY22-38000-P,2022-05-01 00:00:00.119,2022-05-01 00:00:00.132533,put,38000,2022-05-20 08:00:00,33.0,0.048,0.055,15.8,54.73,0.0565,10.7,56.36,0.0552,54.98,SYN.BTC-20MAY22,37665.645,-0.50262,8e-05,34.58223,-49.17316,-11.12965
deribit,BTC-6MAY22-38000-P,2022-05-01 00:00:01.864,2022-05-01 00:00:01.873428,put,38000,2022-05-06 08:00:00,1143.6,0.0295,0.031,18.8,53.85,0.0325,6.0,56.98,0.0316,55.11,BTC-6MAY22,37649.76,-0.54209,0.00016,18.05506,-93.27413,-3.15608
deribit,BTC-27MAY22-38000-P,2022-05-01 00:00:02.015,2022-05-01 00:00:02.022220,put,38000,2022-05-27 08:00:00,1224.8,0.062,0.0645,20.0,55.81,0.0665,12.1,57.68,0.0648,56.09,BTC-27MAY22,37669.75,-0.49306,7e-05,40.35929,-42.98557,-15.16104
deribit,BTC-27MAY22-37000-C,2022-05-01 00:00:02.023,2022-05-01 00:00:02.032997,call,37000,2022-05-27 08:00:00,3.7,0.082,0.069,11.6,56.26,0.071,21.3,58.16,0.0701,57.32,BTC-27MAY22,37669.88,0.57672,7e-05,39.61672,-43.11868,13.76814
deribit,BTC-27MAY22-38000-C,2022-05-01 00:00:04.157,2022-05-01 00:00:04.161707,call,38000,2022-05-27 08:00:00,112.5,0.056,0.0555,10.8,55.59,0.0565,15.8,56.53,0.056,56.09,BTC-27MAY22,37670.07,0.50696,7e-05,40.3596,-42.98513,12.2551
deribit,BTC-6MAY22-38000-P,2022-05-01 00:00:11.884,2022-05-01 00:00:11.891115,put,38000,2022-05-06 08:00:00,1143.6,0.0295,0.0315,5.8,54.75,0.0325,0.1,56.84,0.0317,55.1,BTC-6MAY22,37645.33,-0.54279,0.00016,18.04953,-93.24356,-3.15994
deribit,BTC-13MAY22-37000-C,2022-05-01 00:00:12.080,2022-05-01 00:00:12.088071,call,37000,2022-05-13 08:00:00,0.1,0.069,0.049,22.9,54.59,0.051,18.8,57.39,0.0503,56.42,BTC-13MAY22,37657.01,0.58768,0.0001,26.94566,-61.62982,6.83767
deribit,BTC-27MAY22-38000-P,2022-05-01 00:00:12.305,2022-05-01 00:00:12.308844,put,38000,2022-05-27 08:00:00,1224.8,0.062,0.065,4.7,56.19,0.0665,6.0,57.59,0.0649,56.09,BTC-27MAY22,37662.96,-0.49354,7e-05,40.35283,-42.97685,-15.174
deribit,BTC-27MAY22-37000-C,2022-05-01 00:00:12.589,2022-05-01 00:00:12.598729,call,37000,2022-05-27 08:00:00,3.7,0.082,0.069,11.0,56.34,0.0705,4.7,57.77,0.07,57.33,BTC-27MAY22,37662.96,0.57626,7e-05,39.6186,-43.12607,13.75519
deribit,BTC-13MAY22-38000-P,2022-05-01 00:00:12.913,2022-05-01 00:00:12.975705,put,38000,2022-05-13 08:00:00,549.3,0.0445,0.0445,33.7,54.02,0.0465,22.7,56.75,0.045,54.66,BTC-13MAY22,37657.01,-0.51595,0.00011,27.59321,-61.14462,-7.13733
deribit,BTC-27MAY22-38000-P,2022-05-01 00:00:12.917,2022-05-01 00:00:12.921043,put,38000,2022-05-27 08:00:00,1224.8,0.062,0.065,4.7,56.19,0.067,22.2,58.05,0.0649,56.09,BTC-27MAY22,37662.96,-0.49354,7e-05,40.35283,-42.97685,-15.174
deribit,BTC-27MAY22-38000-P,2022-05-01 00:00:12.945,2022-05-01 00:00:12.953376,put,38000,2022-05-27 08:00:00,1224.8,0.062,0.0645,20.2,55.72,0.067,22.2,58.05,0.0649,56.09,BTC-27MAY22,37662.96,-0.49354,7e-05,40.35283,-42.97685,-15.174
deribit,BTC-13MAY22-38000-P,2022-05-01 00:00:15.159,2022-05-01 00:00:15.168153,put,38000,2022-05-13 08:00:00,549.3,0.0445,0.045,5.8,54.62,0.0465,19.9,56.66,0.045,54.66,BTC-13MAY22,37652.72,-0.51641,0.00011,27.58879,-61.134,-7.14309
deribit,BTC-13MAY22-37000-C,2022-05-01 00:00:15.353,2022-05-01 00:00:15.363088,call,37000,2022-05-13 08:00:00,0.1,0.069,0.049,13.9,54.68,0.0505,5.8,56.78,0.0502,56.42,BTC-13MAY22,37652.41,0.58722,0.0001,26.94941,-61.64084,6.83179
deribit,BTC-20MAY22-38000-P,2022-05-01 00:00:45.481,2022-05-01 00:00:45.496049,put,38000,2022-05-20 08:00:00,33.0,0.048,0.0545,25.0,54.34,0.0565,19.7,56.52,0.0551,55.01,SYN.BTC-20MAY22,37675.565,-0.50177,8e-05,34.59113,-49.21023,-11.11267
