exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-19AUG22-24000-P,2022-08-01 00:00:00.010,2022-08-01 00:00:00.017753,put,24000,2022-08-19 08:00:00,31.9,0.077,0.0815,16.0,72.93,0.0835,30.5,75.17,0.082,73.49,SYN.BTC-19AUG22,23326.695,-0.53602,0.0001,20.77123,-41.6304,-7.24114
deribit,BTC-26AUG22-23000-C,2022-08-01 00:00:00.040,2022-08-01 00:00:00.044373,call,23000,2022-08-26 08:00:00,841.2,0.085,0.0835,34.0,72.96,0.086,35.2,75.37,0.0846,74.05,BTC-26AUG22,23339.67,0.56855,9e-05,24.16733,-35.32274,7.83907
deribit,BTC-26AUG22-24000-P,2022-08-01 00:00:00.060,2022-08-01 00:00:00.070578,put,24000,2022-08-26 08:00:00,441.2,0.0795,0.092,20.6,72.39,0.094,13.3,74.29,0.0927,73.04,BTC-26AUG22,23339.9,-0.51944,9e-05,24.50152,-35.31898,-9.91592
deribit,BTC-19AUG22-23500-P,2022-08-01 00:00:00.064,2022-08-01 00:00:00.068167,put,23500,2022-08-19 08:00:00,39.8,0.0665,0.0695,41.6,73.32,0.0715,48.6,75.56,0.07,73.93,SYN.BTC-19AUG22,23327.075,-0.48473,0.0001,20.84138,-42.0246,-6.50024
deribit,BTC-5AUG22-23000-C,2022-08-01 00:00:00.397,2022-08-01 00:00:00.401593,call,23000,2022-08-05 08:00:00,356.3,0.0435,0.0395,5.5,74.97,0.041,18.7,78.5,0.04,76.2,BTC-5AUG22,23312.27,0.5808,0.0002,9.92496,-87.26837,1.49668
deribit,BTC-19AUG22-23500-C,2022-08-01 00:00:01.905,2022-08-01 00:00:01.909842,call,23500,2022-08-19 08:00:00,8.0,0.0635,0.062,8.7,73.23,0.0635,45.5,74.91,0.0626,73.93,SYN.BTC-19AUG22,23326.73,0.51523,0.0001,20.84114,-42.02405,5.303
deribit,BTC-5AUG22-23500-P,2022-08-01 00:00:04.624,2022-08-01 00:00:04.631243,put,23500,2022-08-05 08:00:00,318.5,0.025,0.0365,14.0,73.97,0.038,20.9,77.42,0.0371,75.32,BTC-5AUG22,23310.56,-0.52296,0.00021,10.11596,-87.91818,-1.54992
deribit,BTC-19AUG22-23000-C,2022-08-01 00:00:04.704,2022-08-01 00:00:04.714292,call,23000,2022-08-19 08:00:00,6.4,0.073,0.0725,12.0,73.58,0.0745,26.0,75.85,0.0735,74.72,SYN.BTC-19AUG22,23326.85,0.56671,0.0001,20.56421,-41.9065,5.77871
deribit,BTC-26AUG22-23000-C,2022-08-01 00:00:04.711,2022-08-01 00:00:04.715976,call,23000,2022-08-26 08:00:00,841.2,0.085,0.084,5.1,73.42,0.086,28.2,75.35,0.0846,74.06,BTC-26AUG22,23340.47,0.56862,9e-05,24.16742,-35.32364,7.84016
deribit,BTC-12AUG22-23500-P,2022-08-01 00:00:04.728,2022-08-01 00:00:04.732144,put,23500,2022-08-12 08:00:00,71.9,0.0525,0.056,22.0,73.58,0.0575,8.5,75.71,0.0569,74.84,BTC-12AUG22,23313.23,-0.49783,0.00013,16.38847,-54.11232,-4.01551
