exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-17JUN22-32000-C,2022-06-01 00:00:00.079,2022-06-01 00:00:00.087587,call,32000,2022-06-17 08:00:00,304.7,0.054,0.052,6.0,64.88,0.053,8.0,66.07,0.0524,65.38,SYN.BTC-17JUN22,31813.98,0.51077,9e-05,26.83866,-53.7127,6.52528
deribit,BTC-24JUN22-31000-C,2022-06-01 00:00:00.206,2022-06-01 00:00:00.214729,call,31000,2022-06-24 08:00:00,424.0,0.08,0.0795,4.8,65.8,0.081,13.8,67.33,0.0802,66.51,BTC-24JUN22,31842.86,0.59623,7e-05,31.18016,-44.44154,10.50443
deribit,BTC-3JUN22-31500-C,2022-06-01 00:00:00.219,2022-06-01 00:00:00.226525,call,31500,2022-06-03 08:00:00,27.8,0.0265,0.025,13.9,64.51,0.0265,7.7,69.3,0.026,67.58,BTC-3JUN22,31769.03,0.57315,0.00023,9.96257,-144.27145,1.11129
deribit,BTC-2JUN22-31500-C,2022-06-01 00:00:00.902,2022-06-01 00:00:00.911743,call,31500,2022-06-02 08:00:00,25.0,0.0215,0.02,16.8,63.86,0.022,30.0,72.38,0.0211,68.57,SYN.BTC-2JUN22,31772.5014,0.59039,0.0003,7.46347,-191.91935,0.66074
deribit,BTC-24JUN22-32000-P,2022-06-01 00:00:01.744,2022-06-01 00:00:01.754377,put,32000,2022-06-24 08:00:00,462.1,0.063,0.067,64.2,63.86,0.069,41.9,65.85,0.0681,64.96,BTC-24JUN22,31842.85,-0.4792,8e-05,32.0755,-44.65014,-11.14122
deribit,BTC-10JUN22-32000-P,2022-06-01 00:00:01.745,2022-06-01 00:00:01.759438,put,32000,2022-06-10 08:00:00,43.4,0.0475,0.0445,14.0,64.13,0.046,43.6,66.48,0.0452,65.31,BTC-10JUN22,31785.18,-0.5049,0.00012,20.27561,-70.93485,-4.47147
deribit,BTC-3JUN22-32000-P,2022-06-01 00:00:01.757,2022-06-01 00:00:01.772985,put,32000,2022-06-03 08:00:00,318.9,0.021,0.0245,6.0,64.55,0.0255,12.2,67.7,0.0251,66.3,BTC-3JUN22,31769.06,-0.54384,0.00024,10.07217,-143.10295,-1.15538
deribit,BTC-17JUN22-31000-C,2022-06-01 00:00:02.921,2022-06-01 00:00:02.929269,call,31000,2022-06-17 08:00:00,89.4,0.07,0.069,12.0,66.41,0.0705,17.1,68.25,0.0697,67.25,SYN.BTC-17JUN22,31813.265,0.59993,9e-05,26.00112,-53.52862,7.54856
deribit,BTC-24JUN22-32000-C,2022-06-01 00:00:07.947,2022-06-01 00:00:07.952331,call,32000,2022-06-24 08:00:00,2408.5,0.063,0.0625,36.9,64.31,0.064,19.6,65.8,0.0632,64.96,BTC-24JUN22,31841.7,0.52071,8e-05,32.0747,-44.64983,9.31361
deribit,BTC-17JUN22-32000-P,2022-06-01 00:00:08.959,2022-06-01 00:00:08.974036,put,32000,2022-06-17 08:00:00,93.7,0.0575,0.0575,24.5,64.46,0.059,35.0,66.24,0.0583,65.38,SYN.BTC-17JUN22,31813.46,-0.48928,9e-05,26.83831,-53.71271,-7.79503
deribit,BTC-2JUN22-31500-C,2022-06-01 00:00:16.072,2022-06-01 00:00:16.076818,call,31500,2022-06-02 08:00:00,25.0,0.0215,0.0205,6.0,65.81,0.022,26.8,72.2,0.0211,68.57,SYN.BTC-2JUN22,31774.8617,0.59109,0.0003,7.46095,-191.84711,0.66155
deribit,BTC-3JUN22-32000-P,2022-06-01 00:00:16.082,2022-06-01 00:00:16.085566,put,32000,2022-06-03 08:00:00,318.9,0.021,0.024,39.3,63.1,0.0255,18.5,67.83,0.025,66.32,BTC-3JUN22,31771.27,-0.54331,0.00024,10.07437,-143.17598,-1.1543
