exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-19MAR21-46000-C,2021-02-28 23:59:59.973,2021-03-01 00:00:00.023344,call,46000,2021-03-19 08:00:00,220.2,0.0905,0.0915,20.0,106.98,0.094,30.6,109.78,0.09227269,107.85,SYN.BTC-19MAR21,45598.34,0.5337,4e-05,40.62379,-119.48519,10.11004
deribit,BTC-5MAR21-46000-P,2021-02-28 23:59:59.986,2021-03-01 00:00:00.038370,put,46000,2021-03-05 08:00:00,715.1,0.059,0.0555,3.0,106.81,0.0585,3.0,113.73,0.05745788,111.32,BTC-5MAR21,45252.95,-0.52963,7e-05,19.6165,-251.97575,-3.15412
deribit,BTC-19MAR21-46000-P,2021-02-28 23:59:59.988,2021-03-01 00:00:00.136605,put,46000,2021-03-19 08:00:00,146.4,0.121,0.0995,1.0,106.07,0.1025,16.0,109.44,0.10108135,107.85,SYN.BTC-19MAR21,45598.34,-0.4663,4e-05,40.62379,-119.48519,-12.99498
deribit,BTC-5MAR21-46000-P,2021-02-28 23:59:59.991,2021-03-01 00:00:00.042688,put,46000,2021-03-05 08:00:00,715.1,0.059,0.0555,3.0,106.81,0.059,18.0,114.88,0.05745788,111.32,BTC-5MAR21,45252.95,-0.52963,7e-05,19.6165,-251.97575,-3.15412
deribit,BTC-1MAR21-45000-C,2021-02-28 23:59:59.996,2021-03-01 00:00:00.041952,call,45000,2021-03-01 08:00:00,74.1,0.0145,0.015,3.0,100.32,0.0185,18.0,129.81,0.01687981,116.18,SYN.BTC-1MAR21,45248.09,0.56913,0.00025,5.37301,-312.1115,0.2282
deribit,BTC-12MAR21-46000-P,2021-03-01 00:00:00.211,2021-03-01 00:00:00.218252,put,46000,2021-03-12 08:00:00,114.7,0.1075,0.082,19.0,106.53,0.0855,1.0,111.51,0.08356334,108.75,BTC-12MAR21,45404.95,-0.48888,5e-05,31.90634,-153.08198,-8.07053
deribit,BTC-19MAR21-46000-C,2021-03-01 00:00:00.240,2021-03-01 00:00:00.252488,call,46000,2021-03-19 08:00:00,220.2,0.0905,0.091,20.0,106.42,0.094,30.6,109.78,0.09227269,107.85,SYN.BTC-19MAR21,45598.34,0.5337,4e-05,40.62379,-119.48519,10.11004
deribit,BTC-12MAR21-46000-P,2021-03-01 00:00:00.243,2021-03-01 00:00:00.251918,put,46000,2021-03-12 08:00:00,114.7,0.1075,0.0825,18.0,107.24,0.0855,1.0,111.51,0.08356334,108.75,BTC-12MAR21,45404.95,-0.48888,5e-05,31.90634,-153.08198,-8.07053
deribit,BTC-19MAR21-46000-C,2021-03-01 00:00:00.294,2021-03-01 00:00:00.300450,call,46000,2021-03-19 08:00:00,220.2,0.0905,0.091,20.0,106.42,0.0935,10.2,109.22,0.09227269,107.85,SYN.BTC-19MAR21,45598.34,0.5337,4e-05,40.62379,-119.48519,10.11004
deribit,BTC-26MAR21-48000-P,2021-03-01 00:00:00.424,2021-03-01 00:00:00.430048,put,48000,2021-03-26 08:00:00,694.9,0.1515,0.1385,20.7,105.33,0.144,1.0,110.57,0.14139282,108.08,BTC-26MAR21,45808.37,-0.50868,3e-05,48.134,-102.68144,-20.66825
