exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-21MAY21-60000-P,2021-05-01 00:00:01.550,2021-05-01 00:00:01.565782,put,60000,2021-05-21 08:00:00,8.8,0.0775,0.0735,3.5,63.44,0.0755,0.8,65.57,0.07422161,64.19,SYN.BTC-21MAY21,58560.15,-0.53371,4e-05,54.9435,-86.71903,-19.83139
deribit,BTC-14MAY21-58000-P,2021-05-01 00:00:02.211,2021-05-01 00:00:02.219281,put,58000,2021-05-14 08:00:00,58.1,0.054,0.046,0.6,64.06,0.0475,1.0,66.04,0.04683481,65.14,BTC-14MAY21,58318.45,-0.4577,5e-05,44.21693,-108.00436,-10.74797
deribit,BTC-7MAY21-58000-P,2021-05-01 00:00:02.223,2021-05-01 00:00:02.231702,put,58000,2021-05-07 08:00:00,151.6,0.0345,0.034,4.6,65.14,0.0355,0.6,68.0,0.03477092,66.61,BTC-7MAY21,58024.89,-0.48056,8e-05,30.45635,-160.15802,-5.18843
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:02.241,2021-05-01 00:00:02.248159,call,58000,2021-05-07 08:00:00,906.4,0.036,0.0345,4.0,65.24,0.036,15.6,68.1,0.0351997,66.61,BTC-7MAY21,58026.96,0.51961,8e-05,30.45683,-160.16054,4.87713
deribit,BTC-2MAY21-58000-P,2021-05-01 00:00:02.243,2021-05-01 00:00:02.248871,put,58000,2021-05-02 08:00:00,3.7,0.018,0.0175,4.2,66.63,0.019,2.0,72.86,0.01823617,69.61,SYN.BTC-2MAY21,57840.81,-0.51767,0.00016,13.93289,-363.68601,-1.13227
deribit,BTC-28MAY21-60000-P,2021-05-01 00:00:04.697,2021-05-01 00:00:04.707824,put,60000,2021-05-28 08:00:00,1360.2,0.082,0.082,4.5,64.78,0.084,1.0,66.61,0.08293942,65.63,BTC-28MAY21,58801.31,-0.509,4e-05,64.17804,-77.05206,-26.065
deribit,BTC-21MAY21-58000-C,2021-05-01 00:00:13.731,2021-05-01 00:00:13.753727,call,58000,2021-05-21 08:00:00,130.2,0.0605,0.0635,0.6,62.62,0.0655,0.5,64.77,0.06474292,63.95,SYN.BTC-21MAY21,58555.54,0.55513,4e-05,54.60884,-85.87633,15.99651
deribit,BTC-14MAY21-58000-C,2021-05-01 00:00:17.061,2021-05-01 00:00:17.081674,call,58000,2021-05-14 08:00:00,501.0,0.0485,0.0505,3.6,62.9,0.053,25.4,66.2,0.05216421,65.13,BTC-14MAY21,58308.67,0.54176,5e-05,44.21581,-107.9945,10.42791
deribit,BTC-14MAY21-58000-C,2021-05-01 00:00:17.080,2021-05-01 00:00:17.093440,call,58000,2021-05-14 08:00:00,501.0,0.0485,0.0505,3.6,62.9,0.0525,0.8,65.54,0.05216421,65.13,BTC-14MAY21,58308.67,0.54176,5e-05,44.21581,-107.9945,10.42791
deribit,BTC-14MAY21-58000-P,2021-05-01 00:00:18.903,2021-05-01 00:00:18.911578,put,58000,2021-05-14 08:00:00,58.1,0.054,0.0465,0.7,64.58,0.0475,0.9,65.9,0.04690551,65.13,BTC-14MAY21,58306.09,-0.45838,5e-05,44.2155,-107.99242,-10.76229
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:25.849,2021-05-01 00:00:25.860581,call,58000,2021-05-07 08:00:00,906.4,0.036,0.034,3.4,64.47,0.036,15.6,68.28,0.03513082,66.61,BTC-7MAY21,58015.4,0.5187,8e-05,30.45408,-160.1473,4.86802
