exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-8JAN21-29000-C,2020-12-31 23:59:59.744,2021-01-01 00:00:00.175112,call,29000,2021-01-08 08:00:00,175.0,0.051,0.0495,0.3,86.07,0.0515,19.0,89.62,0.05036772,87.69,SYN.BTC-8JAN21,29052.23,0.53054,0.00011,16.38019,-97.93006,2.80248
deribit,BTC-2JAN21-28750-C,2020-12-31 23:59:59.744,2021-01-01 00:00:00.182972,call,28750,2021-01-02 08:00:00,11.2,0.0305,0.0255,0.3,87.86,0.0275,18.0,96.29,0.02673966,93.3,SYN.BTC-2JAN21,28990.42,0.5698,0.00024,6.88288,-240.80422,0.57506
deribit,BTC-15JAN21-29000-C,2020-12-31 23:59:59.746,2021-01-01 00:00:00.207287,call,29000,2021-01-15 08:00:00,128.7,0.066,0.071,20.7,87.38,0.0735,18.0,90.56,0.07246601,89.3,SYN.BTC-15JAN21,29124.34,0.54485,8e-05,22.87902,-71.27003,5.40213
deribit,BTC-22JAN21-29000-C,2020-12-31 23:59:59.748,2021-01-01 00:00:00.201159,call,29000,2021-01-22 08:00:00,15.0,0.092,0.0875,35.2,87.65,0.0915,14.4,91.84,0.09084,91.19,SYN.BTC-22JAN21,29196.45,0.55601,6e-05,27.88142,-59.58973,7.93716
deribit,BTC-29JAN21-30000-C,2020-12-31 23:59:59.750,2021-01-01 00:00:00.185156,call,30000,2021-01-29 08:00:00,2192.7,0.0915,0.0875,22.0,88.64,0.0905,1.2,91.34,0.08887425,89.91,SYN.BTC-29JAN21,29268.57,0.51066,5e-05,32.52063,-51.59909,9.58199
deribit,BTC-8JAN21-28500-C,2020-12-31 23:59:59.751,2021-01-01 00:00:00.175115,call,28500,2021-01-08 08:00:00,165.7,0.058,0.058,18.0,85.57,0.061,18.0,91.0,0.06120507,91.46,SYN.BTC-8JAN21,29052.23,0.58428,0.0001,16.06036,-100.14865,3.0529
deribit,BTC-2JAN21-29000-C,2021-01-01 00:00:00.002,2021-01-01 00:00:00.182971,call,29000,2021-01-02 08:00:00,38.8,0.021,0.0205,1.3,85.7,0.022,11.8,91.92,0.02121194,88.84,SYN.BTC-2JAN21,28990.42,0.50825,0.00026,6.98867,-232.82143,0.51574
deribit,BTC-22JAN21-29000-C,2021-01-01 00:00:00.345,2021-01-01 00:00:00.348425,call,29000,2021-01-22 08:00:00,15.0,0.092,0.0875,35.2,87.65,0.092,14.4,92.36,0.09088477,91.19,SYN.BTC-22JAN21,29196.45,0.55601,6e-05,27.88142,-59.58973,7.93716
deribit,BTC-15JAN21-29000-C,2021-01-01 00:00:06.292,2021-01-01 00:00:06.298698,call,29000,2021-01-15 08:00:00,128.7,0.066,0.0715,20.7,88.0,0.0735,18.0,90.54,0.07251931,89.29,SYN.BTC-15JAN21,29125.2,0.54491,8e-05,22.87927,-71.2674,5.40291
deribit,BTC-2JAN21-29000-C,2021-01-01 00:00:26.877,2021-01-01 00:00:26.885566,call,29000,2021-01-02 08:00:00,38.8,0.021,0.021,1.0,87.8,0.022,13.3,91.94,0.0212514,88.84,SYN.BTC-2JAN21,28990.1,0.50817,0.00026,6.98862,-232.82168,0.51565
deribit,BTC-2JAN21-29000-C,2021-01-01 00:00:31.743,2021-01-01 00:00:31.781611,call,29000,2021-01-02 08:00:00,38.8,0.021,0.0205,1.3,85.69,0.0225,16.2,93.99,0.02126301,88.84,SYN.BTC-2JAN21,28990.88,0.50837,0.00026,6.98692,-232.89634,0.51559
