exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:02.241,2021-05-01 00:00:02.248159,call,58000,2021-05-07 08:00:00,906.4,0.036,0.0345,4.0,65.24,0.036,15.6,68.1,0.0351997,66.61,BTC-7MAY21,58026.96,0.51961,8e-05,30.45683,-160.16054,4.87713
deribit,BTC-21MAY21-58000-C,2021-05-01 00:00:13.731,2021-05-01 00:00:13.753727,call,58000,2021-05-21 08:00:00,130.2,0.0605,0.0635,0.6,62.62,0.0655,0.5,64.77,0.06474292,63.95,SYN.BTC-21MAY21,58555.54,0.55513,4e-05,54.60884,-85.87633,15.99651
deribit,BTC-14MAY21-58000-C,2021-05-01 00:00:17.061,2021-05-01 00:00:17.081674,call,58000,2021-05-14 08:00:00,501.0,0.0485,0.0505,3.6,62.9,0.053,25.4,66.2,0.05216421,65.13,BTC-14MAY21,58308.67,0.54176,5e-05,44.21581,-107.9945,10.42791
deribit,BTC-14MAY21-58000-C,2021-05-01 00:00:17.080,2021-05-01 00:00:17.093440,call,58000,2021-05-14 08:00:00,501.0,0.0485,0.0505,3.6,62.9,0.0525,0.8,65.54,0.05216421,65.13,BTC-14MAY21,58308.67,0.54176,5e-05,44.21581,-107.9945,10.42791
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:25.849,2021-05-01 00:00:25.860581,call,58000,2021-05-07 08:00:00,906.4,0.036,0.034,3.4,64.47,0.036,15.6,68.28,0.03513082,66.61,BTC-7MAY21,58015.4,0.5187,8e-05,30.45408,-160.1473,4.86802
deribit,BTC-21MAY21-58000-C,2021-05-01 00:00:25.851,2021-05-01 00:00:25.866474,call,58000,2021-05-21 08:00:00,130.2,0.0605,0.063,3.5,62.15,0.0655,0.5,64.83,0.06467987,63.95,SYN.BTC-21MAY21,58548.88,0.55483,4e-05,54.60832,-85.87419,15.98683
deribit,BTC-21MAY21-58000-C,2021-05-01 00:00:26.305,2021-05-01 00:00:26.310255,call,58000,2021-05-21 08:00:00,130.2,0.0605,0.063,0.5,62.15,0.065,0.6,64.29,0.06468026,63.95,SYN.BTC-21MAY21,58548.88,0.55483,4e-05,54.60832,-85.87419,15.98683
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:28.863,2021-05-01 00:00:28.877544,call,58000,2021-05-07 08:00:00,906.4,0.036,0.034,4.6,64.4,0.0355,9.0,67.26,0.03514012,66.61,BTC-7MAY21,58020.09,0.51907,8e-05,30.45522,-160.15081,4.87172
deribit,BTC-7MAY21-58000-C,2021-05-01 00:00:28.894,2021-05-01 00:00:28.903465,call,58000,2021-05-07 08:00:00,906.4,0.036,0.034,4.6,64.4,0.035,0.7,66.3,0.03514012,66.61,BTC-7MAY21,58020.09,0.51907,8e-05,30.45522,-160.15081,4.87172
deribit,BTC-14MAY21-58000-C,2021-05-01 00:00:32.422,2021-05-01 00:00:32.472067,call,58000,2021-05-14 08:00:00,501.0,0.0485,0.0505,3.6,62.94,0.052,0.9,64.92,0.05215938,65.13,BTC-14MAY21,58305.0,0.54156,5e-05,44.21421,-107.99681,10.42312
