exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-12JUL19-10500-C,2019-06-30 23:59:56.440,2019-07-01 00:00:00.437289,call,10500,2019-07-12 08:00:00,12.0,0.1235,0.081,18.0,95.86,0.0895,18.0,108.32,0.08491447,101.7,SYN.BTC-12JUL19,10796.27,0.59672,0.0002,7.36539,-33.04743,1.71548
deribit,BTC-26JUL19-11000-C,2019-06-30 23:59:56.944,2019-07-01 00:00:00.436989,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.0955,14.4,97.05,0.104,14.4,105.16,0.09833203,99.81,SYN.BTC-26JUL19,10845.96,0.53103,0.00014,11.3648,-22.3886,3.25674
deribit,BTC-26JUL19-11000-C,2019-07-01 00:00:02.821,2019-07-01 00:00:02.840474,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.0965,14.4,97.87,0.104,14.4,105.03,0.09847066,99.71,SYN.BTC-26JUL19,10849.37,0.53143,0.00014,11.36748,-22.37074,3.26057
deribit,BTC-12JUL19-10500-C,2019-07-01 00:00:03.018,2019-07-01 00:00:03.032096,call,10500,2019-07-12 08:00:00,12.0,0.1235,0.0825,18.0,97.8,0.0895,18.0,108.07,0.08509502,101.52,SYN.BTC-12JUL19,10799.92,0.5975,0.0002,7.36424,-32.98319,1.7185
deribit,BTC-26JUL19-11000-C,2019-07-01 00:00:04.490,2019-07-01 00:00:04.510120,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.0965,14.4,97.99,0.1055,14.4,106.58,0.09835138,99.84,SYN.BTC-26JUL19,10846.38,0.5311,0.00014,11.36506,-22.39535,3.25712
deribit,BTC-12JUL19-10500-C,2019-07-01 00:00:04.570,2019-07-01 00:00:04.588755,call,10500,2019-07-12 08:00:00,12.0,0.1235,0.0825,18.0,97.85,0.091,18.0,110.31,0.08505659,101.66,SYN.BTC-12JUL19,10799.2,0.59732,0.0002,7.3646,-33.03021,1.71757
deribit,BTC-26JUL19-11000-C,2019-07-01 00:00:06.890,2019-07-01 00:00:06.907152,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.0965,14.4,97.99,0.105,14.4,106.1,0.0983574,99.76,SYN.BTC-26JUL19,10846.42,0.53105,0.00014,11.36524,-22.37652,3.25737
deribit,BTC-26JUL19-11000-C,2019-07-01 00:00:26.804,2019-07-01 00:00:27.121467,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.0955,14.4,96.87,0.105,14.4,105.94,0.09854739,99.84,SYN.BTC-26JUL19,10850.73,0.53171,0.00014,11.36825,-22.40203,3.26168
deribit,BTC-12JUL19-10500-C,2019-07-01 00:00:26.980,2019-07-01 00:00:27.194036,call,10500,2019-07-12 08:00:00,12.0,0.1235,0.081,18.0,95.51,0.091,18.0,110.18,0.08515084,101.72,SYN.BTC-12JUL19,10801.21,0.5977,0.0002,7.36415,-33.04884,1.71872
deribit,BTC-26JUL19-11000-C,2019-07-01 00:00:30.408,2019-07-01 00:00:30.436809,call,11000,2019-07-26 08:00:00,190.0,0.1195,0.095,14.4,96.5,0.104,14.4,105.09,0.09838491,99.73,SYN.BTC-26JUL19,10847.79,0.53122,0.00014,11.36628,-22.37349,3.25886
