exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-4OCT19-8250-P,2019-09-30 23:59:56.631,2019-10-01 00:00:00.249645,put,8250,2019-10-04 08:00:00,112.0,0.032,0.03,0.1,87.57,0.033,51.1,95.5,0.03053598,88.99,SYN.BTC-4OCT19,8306.02,-0.45141,0.00056,3.1431,-41.95444,-0.36558
deribit,BTC-4OCT19-8250-C,2019-09-30 23:59:57.928,2019-10-01 00:00:00.249652,call,8250,2019-10-04 08:00:00,134.0,0.0385,0.036,20.0,85.55,0.038,14.8,90.83,0.03730905,89.01,SYN.BTC-4OCT19,8306.37,0.54878,0.00056,3.14305,-41.9627,0.38799
deribit,BTC-11OCT19-8500-P,2019-09-30 23:59:59.800,2019-10-01 00:00:00.264798,put,8500,2019-10-11 08:00:00,23.1,0.076,0.0675,37.9,81.61,0.074,25.7,91.33,0.07069539,86.39,SYN.BTC-11OCT19,8310.62,-0.5328,0.00033,5.55963,-23.24128,-1.4199
deribit,BTC-25OCT19-8500-C,2019-10-01 00:00:00.036,2019-10-01 00:00:00.264420,call,8500,2019-10-25 08:00:00,219.7,0.079,0.0785,15.0,85.6,0.0815,16.5,88.52,0.0808814,87.91,SYN.BTC-25OCT19,8319.08,0.50747,0.00021,8.56769,-15.47724,2.36587
deribit,BTC-25OCT19-8500-P,2019-10-01 00:00:00.061,2019-10-01 00:00:00.264412,put,8500,2019-10-25 08:00:00,12.6,0.105,0.102,15.0,87.3,0.104,2.0,89.25,0.10262847,87.92,SYN.BTC-25OCT19,8319.08,-0.49253,0.00021,8.56769,-15.47736,-3.30079
deribit,BTC-25OCT19-8500-P,2019-10-01 00:00:04.084,2019-10-01 00:00:04.115974,put,8500,2019-10-25 08:00:00,12.6,0.105,0.1015,10.0,86.92,0.104,4.8,89.35,0.10252444,87.92,SYN.BTC-25OCT19,8320.53,-0.49222,0.00021,8.56906,-15.48068,-3.2991
deribit,BTC-25OCT19-8500-C,2019-10-01 00:00:04.416,2019-10-01 00:00:04.426021,call,8500,2019-10-25 08:00:00,219.7,0.079,0.079,10.0,86.02,0.0815,4.1,88.45,0.08095509,87.92,SYN.BTC-25OCT19,8320.45,0.50776,0.00021,8.56898,-15.48026,2.36747
deribit,BTC-4OCT19-8250-C,2019-10-01 00:00:04.454,2019-10-01 00:00:04.462524,call,8250,2019-10-04 08:00:00,134.0,0.0385,0.036,20.0,85.29,0.0385,3.7,91.9,0.03743117,89.08,SYN.BTC-4OCT19,8307.93,0.54964,0.00056,3.14279,-41.99168,0.38862
deribit,BTC-25OCT19-8500-C,2019-10-01 00:00:04.517,2019-10-01 00:00:04.527169,call,8500,2019-10-25 08:00:00,219.7,0.079,0.079,10.0,86.02,0.082,14.1,88.93,0.08095509,87.92,SYN.BTC-25OCT19,8320.45,0.50776,0.00021,8.56898,-15.48026,2.36747
deribit,BTC-11OCT19-8500-P,2019-10-01 00:00:04.940,2019-10-01 00:00:04.949463,put,8500,2019-10-11 08:00:00,23.1,0.076,0.0675,29.5,81.78,0.071,0.2,87.01,0.07058271,86.39,SYN.BTC-11OCT19,8312.1,-0.53233,0.00033,5.56117,-23.24526,-1.41876
deribit,BTC-11OCT19-8500-P,2019-10-01 00:00:05.884,2019-10-01 00:00:05.893773,put,8500,2019-10-11 08:00:00,23.1,0.076,0.067,25.5,81.03,0.071,0.2,87.01,0.07058691,86.39,SYN.BTC-11OCT19,8312.1,-0.53233,0.00033,5.56117,-23.24526,-1.41876
deribit,BTC-4OCT19-8250-P,2019-10-01 00:00:06.438,2019-10-01 00:00:06.450211,put,8250,2019-10-04 08:00:00,112.0,0.032,0.03,0.1,87.87,0.0325,18.0,94.48,0.03045573,89.08,SYN.BTC-4OCT19,8307.99,-0.45032,0.00056,3.14278,-41.99233,-0.36478
