exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-15NOV19-9000-C,2019-10-31 23:51:49.981,2019-11-01 00:04:42.123645,call,9000,2019-11-15 08:00:00,0.1,0.058,0.059,12.0,63.33,0.071,12.0,78.82,0.06366819,69.36,SYN.BTC-15NOV19,9163.26,0.57907,0.00031,7.10052,-17.18436,1.85417
deribit,BTC-8NOV19-9000-C,2019-10-31 23:59:43.385,2019-11-01 00:00:21.877111,call,9000,2019-11-08 08:00:00,90.1,0.046,0.046,24.9,64.23,0.0525,31.9,76.06,0.04894562,69.64,SYN.BTC-8NOV19,9170.02,0.59443,0.00043,5.03949,-23.92967,1.00494
deribit,BTC-15NOV19-9250-C,2019-10-31 23:59:43.668,2019-11-01 00:00:00.490151,call,9250,2019-11-15 08:00:00,0.0,,0.0455,13.0,61.6,0.055,0.1,73.62,0.0512674,68.89,SYN.BTC-15NOV19,9187.36,0.50738,0.00032,7.26196,-17.45267,1.64556
deribit,BTC-29NOV19-9000-C,2019-10-31 23:59:44.714,2019-11-01 00:00:00.426132,call,9000,2019-11-29 08:00:00,355.1,0.085,0.0875,36.1,68.46,0.0935,28.1,73.99,0.08978839,70.57,SYN.BTC-29NOV19,9218.18,0.58712,0.00021,10.0008,-12.45396,3.55871
deribit,BTC-29NOV19-9000-C,2019-11-01 00:00:42.903,2019-11-01 00:00:42.927592,call,9000,2019-11-29 08:00:00,355.1,0.085,0.0875,21.2,68.79,0.093,8.0,73.86,0.0895018,70.64,SYN.BTC-29NOV19,9211.44,0.58566,0.00021,10.00153,-12.46781,3.54765
deribit,BTC-15NOV19-9250-C,2019-11-01 00:00:42.921,2019-11-01 00:00:42.940877,call,9250,2019-11-15 08:00:00,0.0,,0.0455,13.0,61.95,0.0545,8.0,73.33,0.05102918,69.01,SYN.BTC-15NOV19,9181.8,0.50569,0.00032,7.25789,-17.47254,1.63907
deribit,BTC-29NOV19-9000-C,2019-11-01 00:00:42.929,2019-11-01 00:00:42.944879,call,9000,2019-11-29 08:00:00,355.1,0.085,0.0875,21.2,68.79,0.0925,14.9,73.4,0.0895018,70.64,SYN.BTC-29NOV19,9211.44,0.58566,0.00021,10.00153,-12.46781,3.54765
deribit,BTC-8NOV19-9000-C,2019-11-01 00:01:56.839,2019-11-01 00:01:56.855403,call,9000,2019-11-08 08:00:00,90.1,0.046,0.046,24.9,64.33,0.052,14.2,75.24,0.04888651,69.59,SYN.BTC-8NOV19,9169.21,0.59413,0.00043,5.03949,-23.91462,1.00426
deribit,BTC-8NOV19-9000-C,2019-11-01 00:01:56.900,2019-11-01 00:01:56.912810,call,9000,2019-11-08 08:00:00,90.1,0.046,0.046,24.9,64.33,0.0515,7.0,74.34,0.04888651,69.59,SYN.BTC-8NOV19,9169.21,0.59413,0.00043,5.03949,-23.91462,1.00426
deribit,BTC-8NOV19-9000-C,2019-11-01 00:01:57.027,2019-11-01 00:01:57.048528,call,9000,2019-11-08 08:00:00,90.1,0.046,0.046,10.7,64.33,0.051,14.2,73.43,0.04888651,69.59,SYN.BTC-8NOV19,9169.21,0.59413,0.00043,5.03949,-23.91462,1.00426
