exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-12APR19-4125-P,2019-03-31 23:59:59.958,2019-04-01 00:00:00.256737,put,4125,2019-04-12 08:00:00,4.2,0.034,0.03,37.5,36.97,0.037,0.1,46.95,0.03308851,41.38,index_price,4094.32,-0.52629,0.00133,2.87197,-5.24255,-0.71113
deribit,BTC-12APR19-4125-P,2019-04-01 00:00:09.950,2019-04-01 00:00:09.961417,put,4125,2019-04-12 08:00:00,4.2,0.034,0.0305,37.5,37.67,0.037,0.1,46.94,0.03308851,41.36,index_price,4094.25,-0.5264,0.00133,2.87187,-5.24063,-0.71126
deribit,BTC-12APR19-4125-P,2019-04-01 00:15:18.255,2019-04-01 00:15:18.274221,put,4125,2019-04-12 08:00:00,4.2,0.034,0.031,37.5,38.05,0.037,0.1,46.61,0.03329542,41.33,index_price,4092.48,-0.52883,0.00134,2.86809,-5.23453,-0.71365
deribit,BTC-12APR19-4125-P,2019-04-01 00:18:48.760,2019-04-01 00:18:48.769830,put,4125,2019-04-12 08:00:00,4.2,0.034,0.0315,37.5,38.74,0.037,0.1,46.59,0.03335267,41.38,index_price,4092.31,-0.52899,0.00133,2.86754,-5.24158,-0.71372
deribit,BTC-12APR19-4125-P,2019-04-01 00:19:30.368,2019-04-01 00:19:30.676613,put,4125,2019-04-12 08:00:00,4.2,0.034,0.032,37.5,39.2,0.037,0.1,46.34,0.03339473,41.19,index_price,4091.03,-0.53097,0.00134,2.86557,-5.21373,-0.71607
deribit,BTC-26APR19-4000-C,2019-04-01 00:19:31.012,2019-04-01 00:19:31.024391,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.0525,0.3,38.9,0.0565,0.3,42.84,0.05748534,43.81,index_price,4091.03,0.59975,0.00082,4.16354,-3.60219,1.53893
deribit,BTC-26APR19-4000-C,2019-04-01 00:19:31.014,2019-04-01 00:19:31.029227,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.055,1.0,41.37,0.0565,0.3,42.84,0.05748534,43.81,index_price,4091.03,0.59975,0.00082,4.16354,-3.60219,1.53893
deribit,BTC-26APR19-4000-C,2019-04-01 00:19:38.758,2019-04-01 00:19:38.770291,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.0555,1.0,42.01,0.0565,0.3,42.99,0.05748534,43.96,index_price,4089.89,0.59864,0.00082,4.16533,-3.61608,1.53531
deribit,BTC-26APR19-4000-C,2019-04-01 00:22:41.032,2019-04-01 00:22:41.504506,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.054,2.7,40.73,0.0565,9.0,43.18,0.05708341,43.75,index_price,4088.44,0.59771,0.00082,4.16617,-3.59937,1.53317
deribit,BTC-26APR19-4000-C,2019-04-01 00:22:41.071,2019-04-01 00:22:41.519214,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.055,1.0,41.72,0.056,0.3,42.7,0.05708341,43.76,index_price,4088.39,0.59765,0.00082,4.16629,-3.60092,1.53294
deribit,BTC-12APR19-4125-P,2019-04-01 00:22:47.085,2019-04-01 00:22:47.109165,put,4125,2019-04-12 08:00:00,4.2,0.034,0.0325,37.5,39.36,0.037,0.1,45.78,0.03385345,41.29,index_price,4088.19,-0.53464,0.00134,2.86106,-5.21924,-0.72062
deribit,BTC-26APR19-4000-C,2019-04-01 00:23:59.174,2019-04-01 00:23:59.184514,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.0535,2.7,40.34,0.056,3.0,42.8,0.05693748,43.72,index_price,4087.63,0.59707,0.00082,4.16697,-3.59799,1.5314
deribit,BTC-26APR19-4000-C,2019-04-01 00:23:59.186,2019-04-01 00:23:59.196409,call,4000,2019-04-26 08:00:00,564.6,0.0565,0.0545,1.0,41.33,0.056,3.0,42.8,0.05693748,43.72,index_price,4087.63,0.59707,0.00082,4.16697,-3.59799,1.5314
